超标因子数,标签,__block,SoilpH,pH,OC_pct,SoilpH__missing,pH__missing
,0,op,6.691513888888887,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,6.724385933857812,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.724391220238097,5.54,,1.0,1.0
,0,op,6.726141220238098,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,6.92,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,5.910307586312035,5.54,,1.0,1.0
,0,op,6.502538742690058,5.54,,1.0,1.0
,0,op,6.504738742690057,5.54,,1.0,1.0
,0,op,6.662957492690057,5.54,,1.0,1.0
,0,op,6.642582492690058,5.54,,1.0,1.0
,0,op,6.504738742690057,5.54,,1.0,1.0
,0,op,6.757532632999805,5.54,,1.0,1.0
,1,op,6.7461576329998065,5.54,,1.0,1.0
,0,op,6.544245074389404,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.62,5.54,3.176,0.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,7.72417156038406,5.54,,1.0,1.0
,1,op,7.72417156038406,5.54,,1.0,1.0
,1,op,7.793193272943275,5.54,,1.0,1.0
,1,op,7.793193272943275,5.54,,1.0,1.0
,0,op,5.107046550778675,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,5.8,5.54,1.64,0.0,1.0
,0,op,6.69,5.54,,0.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,1,op,7.30500794096845,5.54,,1.0,1.0
,1,op,7.279135545135118,5.54,,1.0,1.0
,1,op,7.343556811770486,5.54,,1.0,1.0
,1,op,5.856870983978426,5.54,,1.0,1.0
,0,op,6.7148317632663845,5.54,,1.0,1.0
,1,op,6.805442548437097,5.54,,1.0,1.0
,1,op,6.580265077977581,5.54,,1.0,1.0
,1,op,6.805442548437097,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,5.1105465507786745,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.026457265064389,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,4.929402184728058,5.54,,1.0,1.0
,0,op,5.37,5.54,,0.0,1.0
,0,op,6.51,5.54,,0.0,1.0
,0,op,6.86,5.54,,0.0,1.0
,0,op,5.74,5.54,,0.0,1.0
,0,op,5.93,5.54,,0.0,1.0
,0,op,6.84,5.54,,0.0,1.0
,0,op,6.7,5.54,,0.0,1.0
,0,op,5.69,5.54,,0.0,1.0
,0,op,6.24,5.54,,0.0,1.0
,0,op,5.44,5.54,,0.0,1.0
,0,op,6.53,5.54,,0.0,1.0
,0,op,6.6,5.54,,0.0,1.0
,0,op,5.01,5.54,,0.0,1.0
,0,op,6.86,5.54,,0.0,1.0
,0,op,7.49,5.54,,0.0,1.0
,0,op,6.97,5.54,,0.0,1.0
,0,op,6.63,5.54,,0.0,1.0
,0,op,5.74,5.54,,0.0,1.0
,0,op,5.78,5.54,,0.0,1.0
,0,op,6.35,5.54,,0.0,1.0
,0,op,6.85,5.54,,0.0,1.0
,0,op,5.26,5.54,,0.0,1.0
,0,op,7.26,5.54,,0.0,1.0
,0,op,6.22,5.54,,0.0,1.0
,0,op,6.76,5.54,,0.0,1.0
,0,op,6.83,5.54,,0.0,1.0
,0,op,4.88,5.54,,0.0,1.0
,0,op,5.84,5.54,,0.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,8.06,5.54,1.31,0.0,1.0
,0,op,5.941713267064624,5.54,,1.0,1.0
,0,op,5.868815455691271,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.723062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,6.048019588368244,5.54,,1.0,1.0
,0,op,6.448159657722738,5.54,,1.0,1.0
,0,op,6.651318883913215,5.54,,1.0,1.0
,0,op,6.506367991056072,5.54,,1.0,1.0
,0,op,6.506367991056072,5.54,,1.0,1.0
,0,op,6.651318883913215,5.54,,1.0,1.0
,0,op,6.271895833333334,5.54,,1.0,1.0
,0,op,5.941713267064624,5.54,,1.0,1.0
,0,op,5.635172559058589,5.54,,1.0,1.0
,0,op,5.941713267064624,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.581916666666666,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.859602995256357,5.54,,1.0,1.0
,0,op,6.581916666666666,5.54,,1.0,1.0
,0,op,6.237291666666666,5.54,5.83,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,7.9,5.54,1.03,0.0,1.0
,0,op,6.720972222222223,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.757532632999805,5.54,,1.0,1.0
,1,op,7.781243467875049,5.54,,1.0,1.0
,0,op,6.757532632999805,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.757532632999805,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,1,op,6.761834716333138,5.54,,1.0,1.0
,1,op,6.757532632999805,5.54,,1.0,1.0
,1,op,6.3758859577922085,5.54,,1.0,1.0
,1,op,6.7461576329998065,5.54,,1.0,1.0
,1,op,6.3758859577922085,5.54,,1.0,1.0
,1,op,6.722511186921375,5.54,,1.0,1.0
,1,op,6.569260237319848,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,5.912434210526316,5.54,,1.0,1.0
,0,op,5.723062975712199,5.54,,1.0,1.0
,0,op,6.1182697900372816,5.54,,1.0,1.0
,0,op,5.915749999999999,5.54,,1.0,1.0
,0,op,5.723062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,6.127492012259504,5.54,,1.0,1.0
,0,op,5.868815455691271,5.54,,1.0,1.0
,0,op,5.891815455691271,5.54,,1.0,1.0
,0,op,5.891815455691271,5.54,,1.0,1.0
,0,op,5.868815455691271,5.54,,1.0,1.0
,0,op,5.868815455691271,5.54,,1.0,1.0
,0,op,5.755121501749863,5.54,,1.0,1.0
,0,op,5.910307586312035,5.54,,1.0,1.0
,0,op,6.502538742690058,5.54,,1.0,1.0
,0,op,7.88,5.54,,0.0,1.0
,0,op,6.094679767677883,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.217842559523808,5.54,,1.0,1.0
,0,op,6.094679767677883,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.755002601951711,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,8.73,5.54,0.225,0.0,1.0
,0,op,4.78,5.54,1.762,0.0,1.0
,0,op,6.544245074389404,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,7.71,5.54,1.375,0.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,5.1122704441391935,5.54,1.68,1.0,1.0
,0,op,6.504738742690057,5.54,0.6,1.0,1.0
,1,op,5.571150961538462,5.54,,1.0,1.0
,1,op,7.712221755315833,5.54,,1.0,1.0
,1,op,7.712221755315833,5.54,,1.0,1.0
,1,op,7.712221755315833,5.54,,1.0,1.0
,1,op,7.712221755315833,5.54,,1.0,1.0
,0,op,6.679193883913216,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.1182697900372816,5.54,,1.0,1.0
,0,op,6.127492012259504,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,5.779317798030142,5.54,,1.0,1.0
,0,op,5.779317798030142,5.54,,1.0,1.0
,0,op,5.779317798030142,5.54,,1.0,1.0
,0,op,5.779317798030142,5.54,,1.0,1.0
,0,op,5.217842559523808,5.54,,1.0,1.0
,0,op,6.701915096599718,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,5.623678969314997,5.54,,1.0,1.0
,1,op,7.781243467875049,5.54,,1.0,1.0
,0,op,6.724385933857812,5.54,,1.0,1.0
,0,op,6.723757362429241,5.54,,1.0,1.0
,0,op,6.717882362429241,5.54,,1.0,1.0
,0,op,6.722307886904764,5.54,,1.0,1.0
,0,op,6.724391220238097,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,1,op,6.3758859577922085,5.54,,1.0,1.0
,1,op,6.761834716333138,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.757532632999805,5.54,,1.0,1.0
,0,op,5.723062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,19.64,1.0,1.0
,1,op,4.972561698457793,5.54,19.64,1.0,1.0
,1,op,6.592151561273672,5.54,19.64,1.0,1.0
,1,op,6.323151740620487,5.54,19.64,1.0,1.0
,1,op,7.294547439096377,5.54,19.64,1.0,1.0
,1,op,4.869716100673223,5.54,0.349,1.0,1.0
,1,op,6.568302751749863,5.54,0.349,1.0,1.0
,1,op,6.398530621250932,5.54,0.349,1.0,1.0
,1,op,5.981270788239536,5.54,0.349,1.0,1.0
,1,op,6.180851666666666,5.54,0.349,1.0,1.0
,1,op,4.914561698457792,5.54,1.15,1.0,1.0
,1,op,6.115670111845508,5.54,1.15,1.0,1.0
,1,op,6.4752528434731556,5.54,1.15,1.0,1.0
,1,op,6.592151561273672,5.54,1.15,1.0,1.0
,1,op,7.159114452765299,5.54,1.15,1.0,1.0
,0,op,6.325975212906954,5.54,,1.0,1.0
,0,op,6.603789122008453,5.54,,1.0,1.0
,0,op,6.271895833333334,5.54,,1.0,1.0
,0,op,6.271895833333334,5.54,,1.0,1.0
,0,op,6.271895833333334,5.54,,1.0,1.0
,0,op,6.271895833333334,5.54,,1.0,1.0
,0,op,6.271895833333334,5.54,,1.0,1.0
,0,op,6.271895833333334,5.54,,1.0,1.0
,0,op,6.54399299105607,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,7.712221755315833,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,7.8,5.54,1.385,0.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.62,5.54,1.822,0.0,1.0
,0,op,6.62,5.54,1.822,0.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,5.910307586312035,5.54,,1.0,1.0
,0,op,6.502538742690058,5.54,,1.0,1.0
,0,op,6.638263888888889,5.54,6.92,1.0,1.0
,0,op,5.194559157616281,5.54,,1.0,1.0
,0,op,5.2035065316131135,5.54,,1.0,1.0
,0,op,5.194559157616281,5.54,,1.0,1.0
,0,op,5.2035065316131135,5.54,,1.0,1.0
,0,op,6.724391220238097,5.54,,1.0,1.0
,0,op,6.724391220238097,5.54,,1.0,1.0
,0,op,6.726141220238098,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,5.107046550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,4.863229836243209,5.54,,1.0,1.0
,0,op,5.094796550778675,5.54,,1.0,1.0
,0,op,5.026457265064389,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,4.863229836243209,5.54,,1.0,1.0
,0,op,5.094796550778675,5.54,,1.0,1.0
,0,op,5.026457265064389,5.54,,1.0,1.0
,0,op,6.69,5.54,1.29,0.0,1.0
,0,op,6.69,5.54,1.29,0.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,6.486071391658736,5.54,0.76,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.723062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,5.755002601951711,5.54,,1.0,1.0
,0,op,6.025436765650929,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,5.690062975712199,5.54,,1.0,1.0
,0,op,6.281005817134795,5.54,,1.0,1.0
,0,op,6.257333333333333,5.54,,1.0,1.0
,0,op,6.271895833333334,5.54,,1.0,1.0
,0,op,5.859768700866104,5.54,,1.0,1.0
,0,op,6.286870521348513,5.54,,1.0,1.0
,0,op,6.281005817134795,5.54,,1.0,1.0
,0,op,6.257333333333333,5.54,,1.0,1.0
,0,op,6.271895833333334,5.54,,1.0,1.0
,0,op,5.859768700866104,5.54,,1.0,1.0
,0,op,6.355,5.54,,0.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.7148317632663845,5.54,,1.0,1.0
,0,op,6.7148317632663845,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.701915096599718,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.7148317632663845,5.54,,1.0,1.0
,0,op,6.699167129120042,5.54,,1.0,1.0
,0,op,6.718581763266384,5.54,,1.0,1.0
,0,op,6.59,5.54,1.05,0.0,1.0
,0,op,7.712221755315833,5.54,,1.0,1.0
,0,op,7.712221755315833,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,5.110296550778675,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,1,op,6.791633986928105,5.54,,1.0,1.0
,0,op,6.790383986928104,5.54,,1.0,1.0
,0,op,6.813891459754191,5.54,,1.0,1.0
,0,op,6.794133986928104,5.54,,1.0,1.0
,0,op,6.7943371119281055,5.54,,1.0,1.0
,1,op,6.756282084754192,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.837264759962238,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,5.2110925595238085,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
,0,op,6.713240695762574,5.54,,1.0,1.0
