sample_id,source_id,paper_id,site_name,land_use,province,n_hm_obs,n_op_obs,n_hm_elements,n_op_families,hm_elements,op_families,has_hm,has_op,hm_op_paired,is_summary_only,evidence_level,n_source,matrix_flag,readiness,qa_flag
P05276_tr3_0143,10.1080/10807039.2017.1377595,P05276,0.143 (Table 3 Ba $\mathrm { P _ { e ),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05276_tr4_0543,10.1080/10807039.2017.1377595,P05276,0.543 (Table 3 Ba $\mathrm { P _ { e ),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05276_tr5_0375,10.1080/10807039.2017.1377595,P05276,0.375 (Table 3 Ba $\mathrm { P _ { e ),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_A,10.1080/10934529.2021.1927597,P05289,A,other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_B,10.1080/10934529.2021.1927597,P05289,B,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_s11_Concentration,10.1080/10934529.2021.1927597,P05289,Concentration,other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_s13_Over-standard,10.1080/10934529.2021.1927597,P05289,Over-standard,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_s14_rate____,10.1080/10934529.2021.1927597,P05289,rate (%),other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_s19_15__0-15cm_,10.1080/10934529.2021.1927597,P05289,15 (0-15cm),other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_s20_16__15-30_cm_,10.1080/10934529.2021.1927597,P05289,16 (15-30 cm),other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_s21_17__0-15_cm_,10.1080/10934529.2021.1927597,P05289,17 (0-15 cm),other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_s6_6__15-30cm_,10.1080/10934529.2021.1927597,P05289,6 (15-30cm),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_s7_7__0-15cm_,10.1080/10934529.2021.1927597,P05289,7 (0-15cm),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_s8_8__15-30_cm_,10.1080/10934529.2021.1927597,P05289,8 (15-30 cm),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05289_s9_9__0-15cm_,10.1080/10934529.2021.1927597,P05289,9 (0-15cm),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05307_040,10.1080/15320383.2020.1734535,P05307,0.40 ((Fig. S2 (b)). In order to cla),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05307_100,10.1080/15320383.2020.1734535,P05307,100 ((Fig. S2 (b)). In order to cla),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05307_2,10.1080/15320383.2020.1734535,P05307,2 ((Fig. S2 (b)). In order to cla),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05307_513,10.1080/15320383.2020.1734535,P05307,5.13 ((Fig. S2 (b)). In order to cla),other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05307_tr3_29908,10.1080/15320383.2020.1734535,P05307,299.08 ((Fig. S2 (b)). In order to cla),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05307_tr4_11431,10.1080/15320383.2020.1734535,P05307,114.31 ((Fig. S2 (b)). In order to cla),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05307_tr5_7955,10.1080/15320383.2020.1734535,P05307,79.55 ((Fig. S2 (b)). In order to cla),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05307_tr8_5000,10.1080/15320383.2020.1734535,P05307,50.00 ((Fig. S2 (b)). In order to cla),other,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05700_1,10.1016/j.watres.2005.02.013,P05700,1,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P05700_2,10.1016/j.watres.2005.02.013,P05700,2,other,,1,2,1,1,As_mgkg,OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P05700_3,10.1016/j.watres.2005.02.013,P05700,3,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P05700_4,10.1016/j.watres.2005.02.013,P05700,4,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P05700_5,10.1016/j.watres.2005.02.013,P05700,5,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P05700_6,10.1016/j.watres.2005.02.013,P05700,6,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P05700_AS,10.1016/j.watres.2005.02.013,P05700,As,other,,3,0,3,0,"Hg_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
P05700_CU,10.1016/j.watres.2005.02.013,P05700,Cu,other,,1,0,1,0,Cr_mgkg,,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
P05700_DDT,10.1016/j.watres.2005.02.013,P05700,DDT,other,,3,0,3,0,"Cr_mgkg,Cu_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
P05700_HCH,10.1016/j.watres.2005.02.013,P05700,HCH,other,,4,0,4,0,"As_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
P05700_HG,10.1016/j.watres.2005.02.013,P05700,Hg,other,,2,0,2,0,"Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
P05700_ZN,10.1016/j.watres.2005.02.013,P05700,Zn,other,,3,0,3,0,"Cr_mgkg,Cu_mgkg,Pb_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_chem_label,duplicate_paper;chem_symbol_as_sample
P05700_s24_Background,10.1016/j.watres.2005.02.013,P05700,Background,other,,2,2,2,1,"As_mgkg,Cd_mgkg",OCPs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P05700_s25_values,10.1016/j.watres.2005.02.013,P05700,values,other,,1,0,1,0,Cd_mgkg,,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P05700_s26_Threshold_of,10.1016/j.watres.2005.02.013,P05700,Threshold of,other,,2,0,2,0,"As_mgkg,Cd_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P05700_s27_nature_background,10.1016/j.watres.2005.02.013,P05700,nature background,other,,0,1,0,1,,OCPs,False,True,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P05764_tr1_Upstreamregion,10.1007/s11356-012-1330-5,P05764,Upstream region (plained 37.7 % and 24.3,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05764_tr2_Upstreamregion,10.1007/s11356-012-1330-5,P05764,Upstream region (plained 37.7 % and 24.3,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05764_tr3_Upstreamregion,10.1007/s11356-012-1330-5,P05764,Upstream region (plained 37.7 % and 24.3,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05764_tr4_Midstreamregion,10.1007/s11356-012-1330-5,P05764,Midstream region (plained 37.7 % and 24.,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05764_tr5_Midstreamregion,10.1007/s11356-012-1330-5,P05764,Midstream region (plained 37.7 % and 24.,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05764_tr6_Midstreamregion,10.1007/s11356-012-1330-5,P05764,Midstream region (plained 37.7 % and 24.,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05764_tr7_Downstreamregio,10.1007/s11356-012-1330-5,P05764,Downstream region (plained 37.7 % and 24,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05764_tr8_Downstreamregio,10.1007/s11356-012-1330-5,P05764,Downstream region (plained 37.7 % and 24,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05764_tr9_Downstreamregio,10.1007/s11356-012-1330-5,P05764,Downstream region (plained 37.7 % and 24,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P05979_s2_Qz1,10.1016/j.marpolbul.2007.03.008,P05979,Qz1,other,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,sediment_not_soil,op_only_ready,sediment_not_soil
P05979_s3_QZ2,10.1016/j.marpolbul.2007.03.008,P05979,QZ2,other,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,sediment_not_soil,op_only_ready,sediment_not_soil
P05979_s4_QZ3,10.1016/j.marpolbul.2007.03.008,P05979,QZ3,other,,0,2,0,1,,OCPs,False,True,False,False,A_sample_table,1,sediment_not_soil,op_only_ready,sediment_not_soil
P06121_PH,10.1016/j.envpol.2013.03.042,P06121,pH,urban_green,,1,0,1,0,Cr_mgkg,,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P06121_SOC,10.1016/j.envpol.2013.03.042,P06121,SOC,urban_green,,1,0,1,0,Cr_mgkg,,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P06121_mean,10.1016/j.envpol.2013.03.042,P06121,site_mean_summary,urban_green,,6,1,6,1,"As_mgkg,Cr_mgkg,Cu_mgkg,Ni_mgkg,Pb_mgkg,Zn_mgkg",PAHs,True,True,True,True,B_site_summary,1,soil,not_training_ready_stat_row,stat_row_as_sample
P06121_s1_Residence_age,10.1016/j.envpol.2013.03.042,P06121,Residence age,urban_green,,2,0,2,0,"Cr_mgkg,Ni_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P06121_s3_Population_density,10.1016/j.envpol.2013.03.042,P06121,Population density,urban_green,,2,0,2,0,"Ni_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P06121_s4_Road_density,10.1016/j.envpol.2013.03.042,P06121,Road density,urban_green,,3,0,3,0,"Cr_mgkg,Ni_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P06121_s8_urban_center,10.1016/j.envpol.2013.03.042,P06121,urban center,urban_green,,6,1,6,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Ni_mgkg,Pb_mgkg,Zn_mgkg",PAHs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P06123_GM,10.1016/j.scitotenv.2008.03.010,P06123,G.M. (7.04</td><td>42.42</td><td>11.),e_waste,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06123_LOD,10.1016/j.scitotenv.2008.03.010,P06123,">LOD, % (7.04</td><td>42.42</td><td>11.)",e_waste,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06123_tr10_Circuitboardsch,10.1016/j.scitotenv.2008.03.010,P06123,Circuit boards chipping (7.04</td><td>42,e_waste,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06123_tr2_Median,10.1016/j.scitotenv.2008.03.010,P06123,Median (7.04</td><td>42.42</td><td>11.),e_waste,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06123_tr3_Range,10.1016/j.scitotenv.2008.03.010,P06123,Range (7.04</td><td>42.42</td><td>11.),e_waste,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06123_tr4_mathrmLOD,10.1016/j.scitotenv.2008.03.010,P06123,"${ > } \mathrm { L O D } , \ \%$ (les ev",e_waste,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06123_tr6_Median,10.1016/j.scitotenv.2008.03.010,P06123,Median (7.04</td><td>42.42</td><td>11.),e_waste,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06123_tr7_Range,10.1016/j.scitotenv.2008.03.010,P06123,Range (les even though this congener ),e_waste,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06123_tr7_RangeLOD,10.1016/j.scitotenv.2008.03.010,P06123,"Range >LOD,% (7.04</td><td>42.42</td><td",e_waste,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06123_tr8_Cablecoating,10.1016/j.scitotenv.2008.03.010,P06123,Cable coating (7.04</td><td>42.42</td><t,e_waste,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06123_tr9_Stuffingpowder,10.1016/j.scitotenv.2008.03.010,P06123,Stuffing powder (7.04</td><td>42.42</td>,e_waste,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06150_GKG,10.1016/j.ecoenv.2012.07.014,P06150,μg/kg (Table 1),agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06150_tr2_Aromaticring,10.1016/j.ecoenv.2012.07.014,P06150,Aromatic ring (Table 1),agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06579_03,10.1016/j.envpol.2013.11.020,P06579,0.3,industrial,,5,0,5,0,"As_mgkg,Cd_mgkg,Cr_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P06579_04,10.1016/j.envpol.2013.11.020,P06579,-0.4,industrial,,3,1,3,1,"As_mgkg,Cd_mgkg,Cr_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P06579_10,10.1016/j.envpol.2013.11.020,P06579,-1.0,industrial,,4,1,4,1,"Cd_mgkg,Cu_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P06579_14,10.1016/j.envpol.2013.11.020,P06579,-1.4,industrial,,7,0,7,0,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,hm_only_ready,
P06579_242,10.1016/j.envpol.2013.11.020,P06579,24.2,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P06579_718,10.1016/j.envpol.2013.11.020,P06579,71.8,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P06579_s11_228.7,10.1016/j.envpol.2013.11.020,P06579,228.7,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P06579_s2_5557.4,10.1016/j.envpol.2013.11.020,P06579,5557.4,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P06579_s3_988.9,10.1016/j.envpol.2013.11.020,P06579,988.9,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P06579_s4_6510.5,10.1016/j.envpol.2013.11.020,P06579,6510.5,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P06579_s5_3957.7,10.1016/j.envpol.2013.11.020,P06579,3957.7,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P06579_s9_111.7,10.1016/j.envpol.2013.11.020,P06579,111.7,industrial,,7,1,7,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Cu_mgkg,Hg_mgkg,Pb_mgkg,Zn_mgkg",PCBs,True,True,True,False,A_sample_table,1,soil,training_ready_hm_op,
P06607_mean,10.1016/j.scitotenv.2015.06.054,P06607,site_mean_summary,industrial,,6,0,6,0,"Cr_mgkg,Cu_mgkg,Mn_mgkg,Ni_mgkg,Pb_mgkg,Zn_mgkg",,True,False,False,True,B_site_summary,1,sediment_not_soil,not_training_ready_stat_row,sediment_not_soil;stat_row_as_sample
P06729_419,10.1016/j.scitotenv.2012.08.042,P06729,41.9 (ls were the principal reason f),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_443,10.1016/j.scitotenv.2012.08.042,P06729,44.3 (ls were the principal reason f),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_511,10.1016/j.scitotenv.2012.08.042,P06729,51.1 (ls were the principal reason f),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_647,10.1016/j.scitotenv.2012.08.042,P06729,64.7 (ls were the principal reason f),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_742,10.1016/j.scitotenv.2012.08.042,P06729,74.2 (ls were the principal reason f),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_758,10.1016/j.scitotenv.2012.08.042,P06729,75.8 (ls were the principal reason f),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_785,10.1016/j.scitotenv.2012.08.042,P06729,78.5 (ls were the principal reason f),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_865,10.1016/j.scitotenv.2012.08.042,P06729,86.5 (ls were the principal reason f),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_tr10_Range,10.1016/j.scitotenv.2012.08.042,P06729,Range (Table 1),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_tr1_Mean,10.1016/j.scitotenv.2012.08.042,P06729,Mean (Table 1),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_tr2_Range,10.1016/j.scitotenv.2012.08.042,P06729,Range (Table 1),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_tr3_Mean,10.1016/j.scitotenv.2012.08.042,P06729,Mean (Table 1),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_tr4_Range,10.1016/j.scitotenv.2012.08.042,P06729,Range (Table 1),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_tr5_Mean,10.1016/j.scitotenv.2012.08.042,P06729,Mean (Table 1),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_tr6_Range,10.1016/j.scitotenv.2012.08.042,P06729,Range (Table 1),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_tr7_Mean,10.1016/j.scitotenv.2012.08.042,P06729,Mean (Table 1),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_tr8_Range,10.1016/j.scitotenv.2012.08.042,P06729,Range (Table 1),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06729_tr9_Mean,10.1016/j.scitotenv.2012.08.042,P06729,Mean (Table 1),e_waste,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06840_PH,10.1016/j.envpol.2013.03.046,P06840,pH,urban_green,,1,0,1,0,Cr_mgkg,,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P06840_SOC,10.1016/j.envpol.2013.03.046,P06840,SOC,urban_green,,1,0,1,0,Cr_mgkg,,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P06840_mean,10.1016/j.envpol.2013.03.046,P06840,site_mean_summary,urban_green,,6,1,6,1,"As_mgkg,Cr_mgkg,Cu_mgkg,Ni_mgkg,Pb_mgkg,Zn_mgkg",PAHs,True,True,True,True,B_site_summary,1,soil,not_training_ready_stat_row,duplicate_paper;stat_row_as_sample
P06840_s1_Residence_age,10.1016/j.envpol.2013.03.046,P06840,Residence age,urban_green,,2,0,2,0,"Cr_mgkg,Ni_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P06840_s3_Population_density,10.1016/j.envpol.2013.03.046,P06840,Population density,urban_green,,2,0,2,0,"Ni_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P06840_s4_Road_density,10.1016/j.envpol.2013.03.046,P06840,Road density,urban_green,,3,0,3,0,"Cr_mgkg,Ni_mgkg,Zn_mgkg",,True,False,False,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P06840_s8_urban_center,10.1016/j.envpol.2013.03.046,P06840,urban center,urban_green,,6,1,6,1,"As_mgkg,Cd_mgkg,Cr_mgkg,Ni_mgkg,Pb_mgkg,Zn_mgkg",PAHs,True,True,True,False,A_sample_table,1,soil,not_training_ready_duplicate,duplicate_paper
P06949_BMI,10.1371/journal.pone.0113699,P06949,BMI,other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06949_s4_The_frequency_of_taking_c,10.1371/journal.pone.0113699,P06949,The frequency of taking calciu,other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06949_s5_The_frequency_of_passive_,10.1371/journal.pone.0113699,P06949,The frequency of passive smoki,other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06949_s6_House_close_to_e-waste,10.1371/journal.pone.0113699,P06949,House close to e-waste,other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06949_s8_Residence_of_the_child,10.1371/journal.pone.0113699,P06949,Residence of the child,other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06949_tr10_90th,10.1371/journal.pone.0113699,P06949,"90th (Table 2. PBDEs (ng/g lipids), )",other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06949_tr4_0749,10.1371/journal.pone.0113699,P06949,0.749 (Table 1. Study Subjects Charac),other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06949_tr6_10th,10.1371/journal.pone.0113699,P06949,"10th (Table 2. PBDEs (ng/g lipids), )",other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06949_tr6_6355,10.1371/journal.pone.0113699,P06949,6.355 (Table 6. Multiple stepwise reg),other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06949_tr7_25th,10.1371/journal.pone.0113699,P06949,"25th (Table 2. PBDEs (ng/g lipids), )",other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06949_tr8_50th,10.1371/journal.pone.0113699,P06949,"50th (Table 2. PBDEs (ng/g lipids), )",other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P06949_tr9_75th,10.1371/journal.pone.0113699,P06949,"75th (Table 2. PBDEs (ng/g lipids), )",other,,0,1,0,1,,PBDEs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07320_SD,10.1016/j.envint.2018.08.046,P07320,SD (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,not_training_ready_stat_row,stat_row_as_sample
P07320_tr3_Range,10.1016/j.envint.2018.08.046,P07320,Range (the average value of 0.57. Fur),agricultural,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07320_tr4_Mean,10.1016/j.envint.2018.08.046,P07320,Mean (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07320_tr5_Median,10.1016/j.envint.2018.08.046,P07320,Median (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07320_tr7_Range,10.1016/j.envint.2018.08.046,P07320,Range (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07320_tr8_Mean,10.1016/j.envint.2018.08.046,P07320,Mean (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07320_tr9_Median,10.1016/j.envint.2018.08.046,P07320,Median (the average value of 0.57. Fur),agricultural,,0,2,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07445_tr2_Range,10.15244/pjoes-62904,P07445,Range (Table 1. Concentrations of hea),other,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07445_tr4_Range,10.15244/pjoes-62904,P07445,Range (Table 1. Concentrations of hea),other,,0,1,0,1,,PCBs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s10___mathtt___H________matht,10.1016/j.envmic.2016.03.005,P07474,$\mathtt { H } ^ { \mathtt { D,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s11___mathrm_____I__________m,10.1016/j.envmic.2016.03.005,P07474,$\mathrm { ~ I ~ } ^ { \mathrm,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
P07474_s12__J______textnormal___D___,10.1016/j.envmic.2016.03.005,P07474,$J ^ { \textnormal { D } }$,other,,0,1,0,1,,PAHs,False,True,False,False,A_sample_table,1,soil,op_only_ready,
