sample_idx,site_id,factor_name,factor_col,track,value,detected,B,R,threshold_type,upper_limit,lower_limit,standard_source
19588,19589,有机质,OC_pct,production,1.2,True,1,0.5224,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19589,19590,有机质,OC_pct,production,1.45,True,1,0.4676,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19590,19591,有机质,OC_pct,production,1.45,True,1,0.4676,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19591,19592,有机质,OC_pct,production,0.74,True,1,0.6757,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19592,19593,有机质,OC_pct,production,0.74,True,1,0.6757,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19594,19595,有机质,OC_pct,production,1.06,True,1,0.56,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19595,19596,有机质,OC_pct,production,0.39,True,1,0.9018,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19596,19597,有机质,OC_pct,production,0.4,True,1,0.8925,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19597,19598,有机质,OC_pct,production,0.39,True,1,0.9018,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19598,19599,有机质,OC_pct,production,0.49,True,1,0.8187,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19599,19600,有机质,OC_pct,production,1.21,True,1,0.52,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19600,19601,有机质,OC_pct,production,0.42,True,1,0.8746,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19604,19605,有机质,OC_pct,production,0.4,True,1,0.8925,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19605,19606,有机质,OC_pct,production,0.4,True,1,0.8925,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19606,19607,有机质,OC_pct,production,0.98,True,1,0.5845,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19607,19608,有机质,OC_pct,production,1.4,True,1,0.4776,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19608,19609,有机质,OC_pct,production,0.98,True,1,0.5845,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19610,19611,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19611,19612,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19612,19613,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19613,19614,有机质,OC_pct,production,1.06,True,1,0.56,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19614,19615,有机质,OC_pct,production,1.06,True,1,0.56,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19615,19616,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19616,19617,有机质,OC_pct,production,1.06,True,1,0.56,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19617,19618,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19618,19619,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19619,19620,有机质,OC_pct,production,1.31,True,1,0.4966,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19620,19621,有机质,OC_pct,production,1.31,True,1,0.4966,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19621,19622,有机质,OC_pct,production,0.4,True,1,0.8925,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19622,19623,有机质,OC_pct,production,0.4,True,1,0.8925,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19623,19624,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19624,19625,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19626,19627,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19627,19628,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19628,19629,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19629,19630,有机质,OC_pct,production,1.16,True,1,0.5326,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19630,19631,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19631,19632,有机质,OC_pct,production,1.45,True,1,0.4676,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19632,19633,有机质,OC_pct,production,0.75,True,1,0.6712,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19633,19634,有机质,OC_pct,production,0.75,True,1,0.6712,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19634,19635,有机质,OC_pct,production,0.75,True,1,0.6712,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19635,19636,有机质,OC_pct,production,0.75,True,1,0.6712,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19636,19637,有机质,OC_pct,production,1.16,True,1,0.5326,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19637,19638,有机质,OC_pct,production,1.45,True,1,0.4676,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19639,19640,有机质,OC_pct,production,0.75,True,1,0.6712,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19640,19641,有机质,OC_pct,production,0.82,True,1,0.6417,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19642,19643,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19643,19644,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19644,19645,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19645,19646,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19646,19647,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19647,19648,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19648,19649,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19649,19650,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19650,19651,有机质,OC_pct,production,0.74,True,1,0.6757,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19651,19652,有机质,OC_pct,production,0.74,True,1,0.6757,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19652,19653,有机质,OC_pct,production,1.45,True,1,0.4676,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19653,19654,有机质,OC_pct,production,0.86,True,1,0.6262,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19655,19656,有机质,OC_pct,production,0.86,True,1,0.6262,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19656,19657,有机质,OC_pct,production,0.86,True,1,0.6262,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19657,19658,有机质,OC_pct,production,0.86,True,1,0.6262,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19658,19659,有机质,OC_pct,production,0.58,True,1,0.759,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19659,19660,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19660,19661,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19661,19662,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19662,19663,有机质,OC_pct,production,1.45,True,1,0.4676,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19663,19664,有机质,OC_pct,production,1.45,True,1,0.4676,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19664,19665,有机质,OC_pct,production,1.45,True,1,0.4676,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19665,19666,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19666,19667,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19667,19668,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19668,19669,有机质,OC_pct,production,1.8,True,1,0.409,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19669,19670,有机质,OC_pct,production,1.0,True,1,0.5781,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19670,19671,有机质,OC_pct,production,1.8,True,1,0.409,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19671,19672,有机质,OC_pct,production,0.603,True,1,0.7455,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19672,19673,有机质,OC_pct,production,0.952,True,1,0.5936,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19673,19674,有机质,OC_pct,production,0.702,True,1,0.6934,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19674,19675,有机质,OC_pct,production,2.21,True,1,0.3576,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19675,19676,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19676,19677,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19677,19678,有机质,OC_pct,production,1.24,True,1,0.5127,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19678,19679,有机质,OC_pct,production,0.75,True,1,0.6712,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19679,19680,有机质,OC_pct,production,1.38,True,1,0.4817,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19680,19681,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19681,19682,有机质,OC_pct,production,1.31,True,1,0.4966,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19682,19683,有机质,OC_pct,production,1.31,True,1,0.4966,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19683,19684,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19684,19685,有机质,OC_pct,production,1.12,True,1,0.5432,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19685,19686,有机质,OC_pct,production,0.65,True,1,0.7196,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19686,19687,有机质,OC_pct,production,0.65,True,1,0.7196,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19687,19688,有机质,OC_pct,production,2.41,True,1,0.3372,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19688,19689,有机质,OC_pct,production,1.37,True,1,0.4837,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19689,19690,有机质,OC_pct,production,2.41,True,1,0.3372,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19690,19691,有机质,OC_pct,production,0.46,True,1,0.8415,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19691,19692,有机质,OC_pct,production,0.42,True,1,0.8746,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19692,19693,有机质,OC_pct,production,0.41,True,1,0.8834,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19693,19694,有机质,OC_pct,production,0.6,True,1,0.7472,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19694,19695,有机质,OC_pct,production,0.41,True,1,0.8834,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19695,19696,有机质,OC_pct,production,2.09,True,1,0.3712,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19696,19697,有机质,OC_pct,production,2.41,True,1,0.3372,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19697,19698,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19698,19699,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19699,19700,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19700,19701,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19701,19702,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19702,19703,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19703,19704,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19704,19705,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19705,19706,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19706,19707,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19707,19708,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19708,19709,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19709,19710,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19710,19711,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19711,19712,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19712,19713,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19713,19714,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19714,19715,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19715,19716,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19716,19717,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19717,19718,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19718,19719,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19719,19720,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19720,19721,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19721,19722,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19722,19723,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19723,19724,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19724,19725,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19725,19726,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19726,19727,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19727,19728,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19728,19729,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19729,19730,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19730,19731,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19731,19732,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19732,19733,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19733,19734,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19734,19735,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19735,19736,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19736,19737,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19737,19738,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19738,19739,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19739,19740,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19740,19741,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19741,19742,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19742,19743,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19743,19744,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19744,19745,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19745,19746,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19746,19747,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19747,19748,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19748,19749,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19749,19750,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19750,19751,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19751,19752,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19752,19753,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19753,19754,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19754,19755,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19755,19756,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19756,19757,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19757,19758,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19758,19759,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19759,19760,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19760,19761,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19761,19762,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19762,19763,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19763,19764,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19764,19765,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19765,19766,有机质,OC_pct,production,0.99,True,1,0.5813,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19766,19767,有机质,OC_pct,production,0.47,True,1,0.8337,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19767,19768,有机质,OC_pct,production,1.15,True,1,0.5352,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19768,19769,有机质,OC_pct,production,0.58,True,1,0.759,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19769,19770,有机质,OC_pct,production,0.58,True,1,0.759,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19770,19771,有机质,OC_pct,production,1.37,True,1,0.4837,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19771,19772,有机质,OC_pct,production,1.37,True,1,0.4837,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19772,19773,有机质,OC_pct,production,2.41,True,1,0.3372,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19773,19774,有机质,OC_pct,production,1.3,True,1,0.4989,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19774,19775,有机质,OC_pct,production,2.41,True,1,0.3372,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19775,19776,有机质,OC_pct,production,2.41,True,1,0.3372,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19776,19777,有机质,OC_pct,production,0.43,True,1,0.866,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19777,19778,有机质,OC_pct,production,0.47,True,1,0.8337,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19778,19779,有机质,OC_pct,production,0.45,True,1,0.8494,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19779,19780,有机质,OC_pct,production,0.58,True,1,0.759,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19781,19782,有机质,OC_pct,production,0.3266,True,1,0.9679,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19782,19783,有机质,OC_pct,production,2.765,True,1,0.3064,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19783,19784,有机质,OC_pct,production,1.175,True,1,0.5287,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19784,19785,有机质,OC_pct,production,1.598,True,1,0.4407,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19785,19786,有机质,OC_pct,production,1.371,True,1,0.4835,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19786,19787,有机质,OC_pct,production,0.7975,True,1,0.6508,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19787,19788,有机质,OC_pct,production,0.2171,True,1,1.0,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19789,19790,有机质,OC_pct,production,1.949,True,1,0.3886,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19791,19792,有机质,OC_pct,production,0.6307,True,1,0.73,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19792,19793,有机质,OC_pct,production,0.23,True,1,1.0,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19793,19794,有机质,OC_pct,production,0.2232,True,1,1.0,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19794,19795,有机质,OC_pct,production,0.4532,True,1,0.8469,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19795,19796,有机质,OC_pct,production,0.2778,True,1,1.0,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19796,19797,有机质,OC_pct,production,0.577,True,1,0.7608,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19797,19798,有机质,OC_pct,production,0.7825,True,1,0.6571,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19798,19799,有机质,OC_pct,production,0.8796,True,1,0.6189,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19799,19800,有机质,OC_pct,production,0.4507,True,1,0.8489,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19801,19802,有机质,OC_pct,production,2.208,True,1,0.3579,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19802,19803,有机质,OC_pct,production,1.076,True,1,0.5554,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19803,19804,有机质,OC_pct,production,0.9943,True,1,0.5799,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19804,19805,有机质,OC_pct,production,1.895,True,1,0.3958,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19806,19807,有机质,OC_pct,production,1.198,True,1,0.5229,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19808,19809,有机质,OC_pct,production,0.7697,True,1,0.6626,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19809,19810,有机质,OC_pct,production,2.48,True,1,0.3306,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19810,19811,有机质,OC_pct,production,0.5682,True,1,0.7662,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19811,19812,有机质,OC_pct,production,1.217,True,1,0.5183,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19813,19814,有机质,OC_pct,production,1.546,True,1,0.4498,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19814,19815,有机质,OC_pct,production,1.3,True,1,0.4989,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19815,19816,有机质,OC_pct,production,2.7848,True,1,0.3049,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19816,19817,有机质,OC_pct,production,0.551,True,1,0.777,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19817,19818,有机质,OC_pct,production,2.6072,True,1,0.3194,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19818,19819,有机质,OC_pct,production,1.3024,True,1,0.4983,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19819,19820,有机质,OC_pct,production,1.49,True,1,0.46,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19820,19821,有机质,OC_pct,production,1.434,True,1,0.4708,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19822,19823,有机质,OC_pct,production,0.241,True,1,1.0,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19823,19824,有机质,OC_pct,production,1.2631,True,1,0.5073,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19825,19826,有机质,OC_pct,production,1.948,True,1,0.3887,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19826,19827,有机质,OC_pct,production,1.302,True,1,0.4984,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19827,19828,有机质,OC_pct,production,0.9876,True,1,0.582,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19828,19829,有机质,OC_pct,production,2.535,True,1,0.3257,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19829,19830,有机质,OC_pct,production,0.9602,True,1,0.5909,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19830,19831,有机质,OC_pct,production,1.387,True,1,0.4802,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19832,19833,有机质,OC_pct,production,2.919,True,1,0.2948,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19833,19834,有机质,OC_pct,production,1.596,True,1,0.4411,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
19834,19835,有机质,OC_pct,production,0.0,True,1,0.0,lower,,3.0,土壤复垦质量控制标准TD/T1036-2013
