序号,英文标题,中文标题,中文摘要
P08302,Soil vanadium(V)-reducing related bacteria drive community response to vanadium pollution from a smelting plant over multiple gradients,土壤钒(V)还原相关细菌驱动钒冶炼厂多梯度污染下的群落响应,钒矿的开采和冶炼导致了区域地质环境中的严重钒污染，并对土壤微生物产生了显著影响。然而，负责调节微生物群落对钒污染响应的核心微生物组及其驱动模式尚不清楚。本研究在中国攀枝花某钒冶炼厂四周及10-2000 m距离内采集了一系列多梯度的表层和剖面土壤样品。利用16S rRNA基因高通量测序技术分析了土著微生物群落和钒(V)还原相关细菌(VRB)。基于高通量测序数据分析，在原始土壤样品中检测到了5种VRB，包括芽孢杆菌、地杆菌、梭菌、假单胞菌和丛毛单胞菌，它们的丰度与钒含量显著相关。低浓度的钒促进VRB的生长，而高浓度的钒则会抑制VRB的繁殖。高斯方程可用于定量描述VRB与钒之间的非线性关系。网络分析表明，微生物群落受VRB组合的显著影响，群落中1.32–52.77%的微生物与VRB显示出密切关联。实验室培养实验也证实了VRB在驱动群落响应钒胁迫中的核心作用。
P08424,Source-specific ecological and health risks of potentially toxic elements in agricultural soils in Southern Yunnan Province and associated uncertainty analysis,滇南地区农田土壤潜在有毒元素的源特异性生态与健康风险及不确定性分析,源特异性风险分配对于预防和控制土壤潜在有毒元素(PTE)污染至关重要。本研究探讨了滇南地区土壤PTE的源特异性生态和人体健康风险。确定了地球化学基线值以评估PTE的污染水平; 然后结合正矩阵因子分解(PMF)与生态和人体健康风险评估分配了源特异性风险。观察到该地区As、Cd、Pb和Zn的明显富集，特别是21.33%的样品中的Cd表现出显著的富集。基于PMF和GIS映射量化了四个来源：自然源(41.49%)、交通排放(24.70%)、工业活动(17.48%)和农业活动(16.33%)。工业活动是生态风险的最大来源(64.55%)。农业活动被认为是非致癌(成人：75.93%，儿童：62.33%)和致癌风险(成人：55.97%，儿童：56.36%)的主要贡献者。儿童的非致癌和致癌风险高于成人，且其健康风险显示出相似的趋势。因此，农业活动应被视为降低健康风险的重点，而工业活动应优先控制生态风险。虽然量化了源特异性风险，但未来结合生物可利用性和PTE的相互作用以获得更准确的结果是必要的。
P08915,Annual burying of straw after pelletizing: A novel and feasible way to improve soil fertility and productivity in Northeast China,秸秆造粒后年际掩埋：一种提高中国东北土壤肥力和生产力的新颖可行方法,增加秸秆还田量具有提高土壤肥力的潜力，但由于低温和降水地区产量下降而未被广泛接受。因此，考虑到土壤肥力、作物产量和经济收入，建立了大量秸秆造粒后年际掩埋的方法。进行了为期三年的春玉米田间试验，包括大量（75 Mg ha-1 year-1）造粒秸秆（PS75）和切碎秸秆（CS75）、常规量（15 Mg ha-1 year-1）切碎秸秆（CS15）和不还田（CK）。与其他处理相比，PS75在0-20cm和20-40cm土层的土壤总碳含量分别提高了8-17%和29-51%。第三年，PS75的总氮含量更高，碳氮比适中，容重更低，土壤pH值相当。具体而言，PS75在第二年和第三年的籽粒产量比CK提高了5-7%，比CS15提高了6-21%。三年间，PS75的籽粒产量比CS75提高了5-28%，且粒数和百粒重更高。这部分归因于PS75具有较高的土壤碳氮含量，灌浆期更长。值得注意的是，与CK相比，PS75的籽粒产量和经济收入随试验年份呈增加趋势。总体而言，大量造粒秸秆年际掩埋是提高中国东北土壤肥力和作物产量的可行途径。
P09646,"Distributions and risks of Cu, Cd, Pb and Zn in soils and rice in the North River Basin, South China",中国华南北江流域土壤和水稻中铜、镉、铅、锌的分布及风险,
P09649,Long-term effects of biochar on rice production and stabilisation of cadmium and arsenic levels in contaminated paddy soils,生物炭对受污染水稻土水稻生产及镉、砷含量稳定的长期效应,中国稻田土壤中的重金属污染因其通过食物链转移带来的健康风险而备受关注。2014-2015年开展了一项田间实验，研究不同生物炭改良剂对中国南方受污染稻田中镉和砷固定的长期效应。分别添加了两种生物炭——稻秸秆生物炭和椰子副产品生物炭，以确定它们对水稻产量及降低水稻中镉、砷含量的影响。这两年的田间实验表明，生物炭改良显著提高了水稻产量，且CB优于RB，特别是在第一季。施用大量生物炭（22.5 t ha-1）显著提高了土壤pH值和总有机碳，且不论生物炭类型和施用量如何，四个生长季内稻米中的镉含量均相应降低。水稻中的砷含量与对照组相似。研究结果表明，生物炭对土壤中镉的固定和减少水稻中镉的积累具有至少两年的可持续效应。土壤生物炭改良可被视为一种长期修复稻田重金属污染的可持续、可靠且具有成本效益的选择。
P09654,Apparent Accumulated Nitrogen Fertilizer Recovery in Long-Term Wheat–Maize Cropping Systems in China,中国长期小麦-玉米轮作体系中的表观累积氮肥回收率,
P09655,Combining Fractional Order Derivative and Spectral Variable Selection for Organic Matter Estimation of Homogeneous Soil Samples by VIS–NIR Spectroscopy,结合分数阶微分与光谱变量选择方法利用VIS-NIR光谱估算均质土壤样品有机质,可见光和近红外（VIS–NIR）光谱已广泛用于实验室土壤有机质（SOM）的估算。然而，如果能够直接利用野外/潮湿的VIS–NIR光谱估算SOM，则可节省大量时间和人力。光谱导数在消除干扰和优化估算模型方面起着重要作用。然而，传统的整数阶导数可能会忽略与SOM相关的某些细节信息。此外，全光谱通常包含冗余的光谱变量，这会影响模型精度。本研究旨在探讨分数阶微分（FOD）与光谱变量选择技术的不同组合，以优化潮湿土壤的VIS–NIR光谱模型。研究从中部中国采集了91个土壤样品，并测量了其SOM含量和反射率光谱。应用支持向量机（SVM）估算SOM。结果表明，潮湿光谱与风干研磨光谱差异很大。随着导数阶数的增加，光谱分辨率逐渐提高，但光谱强度同时降低。FOD能更好地平衡光谱分辨率与光谱强度之间的矛盾。在全光谱SVM模型中，基于1.5阶导数光谱的SVM模型实现了最准确的估算。在所有研究的模型（FOD与变量选择技术的不同组合）中，应用1.5阶导数光谱和GA方法时获得了最高的SOM验证精度。在三种变量选择技术中，总体而言，GA方法产生了最佳的预测能力。然而，由于其计算时间长，可以使用CARS方法作为替代。本
P09657,Effects of Copper Oxide Nanoparticles on Paddy Soil Properties and Components,氧化铜纳米颗粒对水稻土性质和组分的影响,金属纳米颗粒（MNPs）的广泛使用不可避免地会导致其释放到土壤中，从而影响土壤环境的质量和生态功能。本研究将两种性质不同的水稻土暴露于CuO NPs，以评估CuO NPs的转化及其对土壤性质和组分的影响。单一化学提取和X射线吸收精细结构分析结果表明，CuO NPs一旦进入淹水水稻土就会释放Cu离子，然后向更稳定的形式（Cu2S和Cu(OH)2）转化。CuO NPs可以通过增加低有机质土壤的pH和Eh来改变土壤性质，而不是高有机质土壤。此外，我们发现1000 mg/kg的CuO NPs可以加速有机质的降解或矿化，以及Fe还原过程，在淹水60天后，低有机质土壤中的Fe(II)含量增加了293%。两种土壤中的微生物量受到CuO NPs的严重抑制，而有机质可以部分缓解CuO NPs的负面影响。
P09659,Responses of crop productivity and physical protection of organic carbon by macroaggregates to long-term fertilization of an Anthrosol,长期施肥条件下人为土作物生产力与团聚体有机碳物理保护的响应,农田土壤有机碳固存被认为是改善土壤质量和作物生产力以及减缓气候变化影响的“双赢策略”。基于一项35年的田间试验数据，我们研究了中国北方某个人为土上，在小麦-玉米集约化种植制度下，有机肥和合成肥料对大团聚体中有机碳（OC）保护机制的影响，以及作物生产力与OC的关系。研究包含9个由合成肥料和有机肥不同组合构成的处理。在35年试验后，采集0-10cm和10-20cm土层的土壤样品，将大团聚体分离成四个物理组分并分析OC的变化。与不施肥的对照相比，长期施用氮磷肥对大团聚体组分的SOC和OC含量没有影响。相反，施用有机肥显著增加了大团聚体组分的SOC和OC含量（矿物结合有机碳MOC除外）。SOC与微团聚体内部颗粒有机碳（iPOC）组分中的OC含量呈显著正相关，表明SOC固存主要发生在本研究中人为土的物理保护型颗粒有机碳形式中。二次平台模型很好地描述了作物产量与SOC的关系，获得期望产量的临界SOC含量约为9 g kg^-1（或25 Mg ha^-1）。因此，一旦达到这一临界SOC含量，应调整可用碳的输入，以保证预期的土壤生产力和SOC固存效率。
P09663,Effects of Acid Mine Drainage on Calcareous Soil Characteristics and Lolium perenne L. Germination,酸性矿山排水对石灰性土壤特征及黑麦草发芽的影响,酸性矿山排水（AMD）是由广泛的硫化物开采活动产生的严重环境问题。关于AMD对石灰性土壤特征和种子发芽影响的研究缺乏更全面和详细的资料。在本研究中，采集了中国山西省孝义、太谷、乡宁、河津和昔阳县的五个石灰性土壤样品，通过实验室培养实验研究了酸性AMD对土壤特征和黑麦草发芽的影响。结果表明，土壤中总氧化钙和氧化镁含量的增加导致AMD中转化为高价铁的二价铁量增加，且AMD中的主要离子被截留在土壤中。当AMD体积与土壤质量比为10 mL/g时，河津和太谷县土壤的CaO+MgO总含量分别为14.23%和6.42%，AMD污染土壤的pH值降至7.24和3.10，分别截留了98.7%和54.0%的二价铁、99.9%和58.6%的总铁，以及76.0%和26.4%的硫酸根。太谷县土壤的结果显示，当AMD体积与土壤质量比为10 mL/g时，土壤中的有机质、有效磷、有效钾、Cr和Cd含量分别下降了16.2%、63.0%、97.1%、7.8%和73.2%；全磷和全钾没有显著变化；而有效氮和全氮分别增加到16.1倍和1.76倍。与太谷县采集的初始土壤相比，当AMD体积与土壤质量比为6 mL/g时，AMD污染土
P09875,"Soil heavy metal contamination assessment in the Hun-Taizi River watershed, China",浑河-太子河流域土壤重金属污染评价,
P10977,Analysis of Heavy Metal Pollution in Urban Surface Soil,城市表层土壤重金属污染分析,人类活动对城市环境质量的影响日益突出，城市土壤污染问题对当地居民健康的影响也逐渐凸显。此外，城市表层土壤重金属污染研究是城市地质环境演化模型的重要组成部分，因此有必要对城市土壤重金属污染进行分析。本文利用MATLAB软件和EXCEL电子表格对给定样本的数据进行处理和分析。采用插值法建立了金属元素空间的三维图像模型和平面模型。详细展示了城市中8种重金属元素的空间分布。对于城市环境，特别是对土壤污染的宏观把握，监管提供了一个简单准确的污染物三维空间分布模型。结合数据分析，对城市不同区域的重金属污染情况做出了初步判断。数据显示，在五类城市区域中，工业区的土壤重金属污染最为严重。大胆运用了一种数据分析的想象方法，结合分布图，发现了污染源。针对重金属元素的空间分布，本文使用EXCEL计算数据，利用MATLAB绘制数据图，展示了详细直观的分布图，可根据分布图分析不同区域的污染情况；针对第二个问题，本文采用了一种设计方法处理数据，部分数据结果的有效展示确定了污染原因。针对第三个问题，本文将对污染较严重或范围较广泛的局部进行筛选分析，进而推测污染源的位置。对于其他污染信息，本文基于建模过程中遇到的因素
P10983,Assessment of soil heavy metals for eco-environment and human health in a rapidly urbanization area of the upper Yangtze Basin,长江上游快速城市化地区土壤重金属的生态环境与人体健康评估,
P11015,Substrate quality and soil environmental conditions predict litter decomposition and drive soil nutrient dynamics following afforestation on the Loess Plateau of China,基底质量和土壤环境条件预测黄土高原退耕还林后的凋落物分解并驱动土壤养分动态,
P11664,"Review of the Spatial Distribution, Source and Extent of Heavy Metal Pollution of Soil in China: Impacts and Mitigation Approaches",中国土壤重金属污染的空间分布、来源及程度综述：影响与缓解策略,
P00674,"Heavy metals in soils from a typical industrial area in Sichuan, China: spatial distribution, source identification, and ecological risk assessment",四川典型工业区土壤重金属：空间分布、源识别及生态风险评价,人为活动可能导致土壤重金属浓度增加并恶化土壤环境质量。本研究采集了中国西南四川典型工业区（石亭河流域）的表层土壤样品，测定了Cu、Zn、Cr、Cd、As和Hg的浓度。这些金属的平均浓度低于国家阈值，但略高于相应的背景值，表明该流域土壤中这些金属富集，特别是Cu、Zn和Hg。该区域表层土壤显示出中等污染和低潜在生态风险。结合主成分分析和聚类分析对数据进行处理，识别了这些重金属的可能来源；结果表明，土壤Cd、Hg、As、Cu和Zn主要受人类活动控制，而Cr主要来自成土母质。重金属的空间分布差异明显，与当地人为活动密切相关。此外，工业用地中的重金属浓度相对高于其他土地利用类型。土壤重金属浓度随与高速公路（0-1.0 km）和水系（0-2.0 km）距离的增加而降低。另外，土壤性质，特别是pH值和土壤有机质，被认为是影响金属分布和组成的重要因素。
P01922,Preface,序言：土壤环境与污染修复,
P02095,Comparison of DGT with traditional methods for assessing cadmium bioavailability to Brassica chinensis in different soils,DGT与传统方法评估不同土壤中镉对白菜生物有效性的比较,
P04049,Impacts from Land Use Pattern on Spatial Distribution of Cultivated Soil Heavy Metal Pollution in Typical Rural-Urban Fringe of Northeast China,土地利用格局对东北典型城乡结合部耕作土壤重金属污染空间分布的影响,在东北快速城市扩张的背景下，土地转换不仅侵占了耕地的数量，而且对黑土保护与粮食安全构成了巨大威胁。本研究旨在探讨黑土区城乡结合部土地利用格局与耕地土壤重金属综合污染的空间关系。我们以长春市宽城区郊区耕地为实证案例，应用空间滞后回归分析了污染负荷指数（PLI）与土地利用影响因素的关系。结果表明：(1) Pb、Cu和Zn之间，Cr和Ni之间，以及Hg和Cd之间检测到相似的空间分布特征。中部区域的伊通河流域和西部的兰家居民社区是八种重金属和PLI的主要热点区。东南部分布大面积生态用地的北湖湿地公园，重金属浓度和PLI值均较低。耕地重金属的空间分布特征与周边土地利用类型和工业类型有关；(2) 空间滞后回归对PLI的拟合优于普通最小二乘回归。回归结果表明，重金属污染程度与长期居住用地和地表水的距离呈反比关系。随着城市用地扩张和积累期的延长，居住用地蔓延将威胁黑土区郊区的耕地免受重金属污染，而在郊区使用城市河水灌溉的耕地将具有更高的重金属污染倾向。
P07413,"Soil contamination in China: Current priorities, defining background levels and standards for heavy metals",中国的土壤污染：当务之急、定义背景值与重金属标准,中国政府正在努力建立一个有效的框架来管理土壤污染。重金属污染是讨论中国土壤质量、健康和修复的关键。本文简要回顾了中国土壤重金属污染情况，并讨论了背景值和标准的概念。讨论了污染土地及其管理对中国粮食安全和城市化的重要性。提出了中国制定有效研究和管理制度下一步的优先事项。我们提出，在基于科学的污染物风险评估中，将形态和生物有效性纳入测量和评价标准至关重要。考虑土壤生物学/生态终点对于保护生态系统健康是必要的。国家和区域/地方的土地利用类型/使用情景将解决工业用地的住宅/城市再利用以及不同的农业情景。
P07491,Using bamboo biochar with compost for the stabilization and phytotoxicity reduction of heavy metals in mine-contaminated soils of China,利用竹生物炭与堆肥稳定中国矿区污染土壤中的重金属并降低植物毒性,人类活动改变了全球重金属的地球化学循环。本研究旨在探讨在凤县（FC）和潼关（TG）的矿山污染土壤中施用竹生物炭（BB）后，重金属的固定化及植物毒性降低效果。结果表明，向污染土壤中施用BB可使重金属（Zn、Pb、Cd和Cu）钝化。FC和TG地区的土壤pH值和EC值增加，重金属的生物有效性降低（TG土壤中的Pb和Cu除外）。BB的添加减少了芥菜 shoot/root 对重金属的吸收。生理反应显示，BB的应用改善了芥菜的生长，提高了生物量及叶绿素和类胡萝卜素浓度。综上所述，BCF、TF和MEA证实了BB对两种土壤中重金属的固定潜力和植物毒性降低作用。
P07512,Comparison of DGT with traditional methods for assessing cadmium bioavailability to Brassica chinensis in different soils,DGT与传统方法评估不同土壤中镉对白菜生物有效性的比较,目前尚无普遍接受的方法来评估土壤中镉（Cd）的生物有效性。薄膜扩散梯度技术（DGT）是一个有前途的工具，但其适用性存在相当大的争议。本研究基于温室实验，利用来自中国不同省份的15种土壤种植白菜（Brassica chinensis），将该技术评估土壤Cd生物有效性的能力与其他传统化学提取技术（土壤溶液、EDTA、HAc、CaCl2和伪全Cd法）进行了比较。此外，我们还评估了这些方法是否独立于土壤性质。与传统提取技术测定的植物和土壤Cd浓度之间的相关性依赖于pH和有机碳（OC）含量，表明这些方法受土壤性质的影响。相比之下，DGT测量结果独立于土壤性质，并且表现出比传统技术更高的相关系数。因此，DGT技术更好，应优先用于评估不同土壤类型中Cd的生物有效性。
P07606,"Heavy metals translocation and accumulation from the rhizosphere soils to the edible parts of the medicinal plant Fengdan (Paeonia ostii) grown on a metal mining area, China",中国金属矿区药用植物凤丹(Paeonia ostii)根际土壤中重金属的转移与积累,凤丹是中国34种著名中药材之一。本研究调查了中国金属矿区种植的凤丹根际土壤、根皮和种子中砷、铬、镉、铜、铅、铁、锰和锌的浓度。根际土壤中As、Cd、Cu和Zn的平均浓度超过了《中国土壤环境质量标准》(GB 15618-1995)规定的限值。所有土壤中Cd的污染因子(CF) > 5，而As、Cu、Pb和Zn的CF > 2。所有土壤的综合污染指数在3到5之间。凤丹可食用部分的金属浓度依次为：Mn > Fe > Zn > Cu > Pb > As > Cr >= Cd。老凤丹(6年以上)根皮中As、Cu、Cd和Fe的转移因子平均值显著高于幼凤丹。有效态金属浓度、pH和土壤有机质含量影响了根皮的金属浓度。结果表明，采矿和冶炼作业导致了凤丹土壤和药用部分的重金属污染。
P07613,Ecological Risk Evaluation of Heavy Metal Pollution in Soil in Yanggu,阳谷土壤重金属污染的生态风险评价,
P07625,"Geochemical baseline establishment and ecological risk evaluation of heavy metals in greenhouse soils from Dongtai, China",中国东台温室土壤重金属地球化学基线建立与生态风险评价,目前，由于温室农业的快速扩张，温室土壤中的重金属污染已成为一个重大问题。然而，由于缺乏局地地球化学基线浓度（GBCs）或相应的背景值，难以准确评估中国温室土壤的重金属污染。在本研究中，利用累积频率分布（CFD）曲线从下层土壤建立了中国代表性温室区东台的重金属GBCs。基于这些区域GBCs，采用地累积指数（Igeo）、污染指数（PI）、污染负荷指数（PLI）和生态风险指数（RI）等不同定量指标，调查了重金属的污染水平和潜在生态风险。测定了表层土壤中六种金属（Cd、Cr、Cu、Ni、Pb和Zn）的总浓度，结果显示其低于中国其他温室地区的报道浓度。Cd、Cr、Cu、Ni、Pb和Zn的GBCs分别为0.059-0.092、39.20-54.50、12.52-15.57、20.63-23.26、13.43-16.62和43.02-52.65 mg kg-1。基于这一基线标准，Cd、Pb和Zn在表层土壤中产生了积累，因为其浓度高于基线值。根据Igeo值，土壤受到中度Cd污染，PI结果也表明该区域存在中度Cd污染。Cd的Igeo值变化较大，表明该区域的Cd可能受农业活动影响。PLI显示大部分研究区域
P07651,Space-time quantitative source apportionment of soil heavy metal concentration increments,土壤重金属浓度增量的时空定量源解析,评估土壤重金属积累的时空趋势并检测其来源，对土壤重金属污染的防治具有重要意义。本研究于2010年至2014年期间，在中国湖北省武汉市青山区的东部采集了土壤样品。2010年至2014年期间，土壤中的镉(Cd)、铜(Cu)、铅(Pb)和锌(Zn)浓度表现出显著的积累。时空克里金技术基于非可分离变差模型对土壤重金属浓度变化进行定量表征，被用于估计研究区域土壤重金属的时空分布。研究结果表明，Cd、Cu和Zn浓度从研究区域的西南部向中部呈现明显的递增趋势。然而，Pb浓度则从北部向中部呈现明显的趋势。随后，利用空间叠加分析获取了2010年至2014年期间相邻1年或5年期的绝对和相对浓度增量。土壤重金属浓度增量的空间分布显示，较大的增量出现在研究区域的中心。最后，采用主成分分析结合多元线性回归的方法量化了该区域土壤重金属浓度增量的源解析。研究结果得出结论，土壤重金属浓度增量的来源应归因于工业、农业和交通。特别是，2010年至2014年期间82.5%的土壤重金属浓度增量归因于工业/农业活动源。
P07659,Low-molecular-weight organic acids correlate with cultivar variation in ciprofloxacin accumulation in Brassica parachinensis L.,低分子量有机酸与菜心品种对环丙沙星积累的差异相关,
P08299,Prediction models of soil heavy metal(loid)s concentration for agricultural land in Dongli: A comparison of regression and random forest,东丽区农用地土壤重金属浓度预测模型：回归与随机森林的比较,"在快速城市化和工业化条件下，土壤环境受到来自大气和水体排放的重金属持续污染，导致土地利用回归（LUR）模型难以捕捉土壤重金属与潜在指标之间的复杂关系。随机森林是一种能够处理非线性关系的非参数统计方法。本研究旨在探讨随机森林（RF）模型在预测六种重金属（Pb, Cd, Cr, As, Hg 和 Zn）的土壤浓度和空间分布方面的应用，并与LUR模型进行比较。结果表明，RF模型的R2值约为0.90，且交叉验证R2值更大、均方根误差（RMSE）更低。RF与LUR模型的对比表明，RF模型表现更好，能够准确预测土壤重金属的浓度和空间分布。此外，在研究区域，人类活动和交通运输是土壤重金属Pb的主要来源，污水灌溉是Cd、Cr和Zn的主要来源，燃煤电厂的大气沉降是土壤重金属Hg的重要来源，成土母质最可能是As的来源。综上所述，在土壤重金属研究中应用随机森林有助于环境管理部门重点关注控制重金属污染源的扩散，为污染防治提供目标。"
P09635,"Comparison of Health Risk Assessments of Heavy Metals and As in Sewage Sludge from Wastewater Treatment Plants (WWTPs) for Adults and Children in the Urban District of Taiyuan, China",太原市区污水处理厂污泥中重金属和砷对成人和儿童的健康风险评估比较,为了比较污泥中重金属和砷对成人和儿童的健康风险，从山西省省会太原市市区的五家污水处理厂采集了样品。污泥中重金属和砷的平均浓度排序为：Cu > Cr > Zn > Pb > As > Hg > Cd。与不同国家设定的浓度限值相比，除As含量高于加拿大设定的限值外，污泥中重金属含量均在标准限值内。采用美国环境保护署 (USEPA) 推荐的健康风险评估方法比较了成人和儿童的非致癌风险和致癌风险。基于平均日剂量 (ADD) 的平均值和95%置信上限 (UCL)，成人和儿童的重金属和砷排序分别为 Cu > Cr > Zn > Pb > As > Hg > Cd 和 Cu > Cr > Zn > Pb > Hg > As > Cd。此外，ADD_ingest 和 ADD_inhale 的结果表明，摄入是成人和儿童暴露于重金属和砷的主要途径，ADD的总和表明，根据平均值和95% UCL，儿童对所有重金属和砷的暴露量分别是成人的8.65倍和9.93倍。对于非致癌风险，根据危害商数 (HQ)，Cu、Hg 和 Cr 的风险高于 Zn 和 Pb。成人的危害指数 (HI) 在平均值和95% UCL下分别为0.
P09645,"Assessment of Heavy Metal Contamination in Roadside Soils Along the Shenyang-Dalian Highway in Liaoning Province, China",辽宁省沈大高速公路沿线路边土壤重金属污染评价,本研究通过详细的土壤调查，评估了中国辽宁省沈大高速公路沿线路边土壤的重金属污染情况。利用原子吸收分光光度法分析了Pb、Cu、Cd、Ni和Zn。路边土壤中Pb、Cu、Cd、Ni和Zn的平均浓度分别为43.8、26.5、0.119、32.1和71.3 mg/kg，所有浓度均超过背景值。不同土地利用类型下发现了不同的重金属分布模式。在农田中，重金属浓度峰值出现在距离路边土壤25米处，而在林地和果园土壤中，所有重金属浓度随距离增加而降低，符合指数模型。除Cd外，重金属浓度显著高于1999年和2007年的测量值。与世界其他城市的路边土壤相比，沈大高速公路沿线的土壤重金属浓度处于中等或较低水平。总体而言，这项评估表明这些土壤中的重金属污染总体较低，建议更多地关注沈大高速公路沿线路边土壤中的Pb污染。
P10479,Responses of crop productivity and physical protection of organic carbon by macroaggregates to long-term fertilization of an Anthrosol,长期施肥下作物生产力和人为土团聚体对有机碳的物理保护响应,耕地土壤有机碳固存被推荐为一种提高土壤质量和作物产量以及减缓气候变化的“双赢”策略。基于35年的田间试验数据，我们研究了有机肥和合成肥料对华北人为土集约化小麦-玉米种植体系下大团聚体有机碳保护机制的影响，以及作物生产力与OC的关系。研究涉及由合成肥料和有机肥不同组合组成的九个处理。在35年试验后，取0-10厘米和10-20厘米土层的土样，在大团聚体内分离出四个物理组分，并分析OC的变化。与不施肥的对照相比，长期施用氮磷肥对大团聚体组分的SOC和OC含量没有影响。相反，施用有机肥显著增加了大团聚体组分的SOC和OC含量，矿物结合有机碳除外。SOC与微团聚体内部颗粒有机碳组分中的OC含量呈显著正相关，表明SOC主要在受调查的人为土中以物理保护的颗粒有机碳形式固存。二次平台模型很好地描述了作物产量与SOC的关系，获得理想产量所需的临界SOC含量约为9 g kg-1或25 Mg ha-1。因此，一旦达到这一临界SOC含量，应调整可用碳的输入，以保证所需的土壤生产力和SOC固存效率。
P10542,"The influence of atmospheric Hg on Hg contaminations in rice and paddy soil in the Xunyang Hg mining district, China",旬阳汞矿区大气汞对水稻和稻田土壤汞污染的影响,
P10728,Impact of land use change on profile distributions of organic carbon fractions in peat and mineral soils in Northeast China,土地利用变化对中国东北泥炭和矿质土壤剖面有机碳组分分布的影响,土地利用对活性土壤有机碳（SOC）含量的影响已有深入研究。然而，关于其对顽固性SOC库（长期碳固存的关键指标）的影响仍知之甚少。我们研究了中国东北金川泥炭地土地利用变化对土壤剖面（0-30 cm）中活性和顽固性SOC组分分布的影响，其中原生泥炭地（泥炭土）和森林（矿质土壤）分别被转换为稻田和农田。我们从原生和耕地中的10个地点采集了泥炭和矿质土壤剖面样品。测定了泥炭土和矿质土壤中的总有机碳（TOC）和作为活性SOC组分的KMnO4-氧化碳（KOC）。同时还测定了泥炭样品中的纤维和木质素。矿物结合有机碳（MOC）和黑碳作为两个顽固性SOC组分进行了检测。在所有土地利用方式下，泥炭土剖面中的TOC和KOC含量随深度增加而增加。泥炭地转换为稻田会影响各深度泥炭土的TOC含量。耕作土壤中的KOC含量较低，表明耕作降低了KOC。KOC的降低幅度小于TOC的降低幅度，表明由于土地利用变化，部分顽固性SOC组分被分解。与泥炭土剖面不同，所有土地利用方式下矿质土壤剖面中的TOC和KOC含量随深度增加而降低。耕作转为农田后，表层土壤中的TOC和KOC含量显著降低，但深层土壤未受影响。有趣的是，耕作后矿质
P10758,Genotypic and Environmental Variations in Grain Cadmium and Arsenic Concentrations Among a Panel of High Yielding Rice Cultivars,高产水稻品种籽粒镉和砷浓度的基因型与环境变异,"背景：对于以大米为主食的人群来说，大米是镉和砷的主要膳食来源。大米籽粒中镉和砷的过度积累引起了全世界的广泛关注，尤其是在土壤重金属和类金属污染广泛存在的中国南方。通过选育低镉或低砷积累品种来减少大米籽粒中镉和砷的积累非常重要。

结果：为了评估水稻籽粒中镉和砷浓度的遗传和环境变异，研究者在华南三个中度污染点对471个当地适应性高产水稻品种进行了为期两年的试验。糙米中的镉和砷浓度分别变化了10-32倍和2.5-4倍。基因型(G)、环境(E)以及G×E相互作用是解释变异的高度显著因素。研究发现，不同品种的糙米镉浓度与抽穗期呈正相关，而砷浓度与抽穗期呈负相关。籽粒镉和砷浓度之间存在显著的负相关。

结论：基于多位点和季节试验，分别确定了8个和6个稳定的低镉和低砷积累水稻品种。这些品种在华南中度污染稻田种植时，很可能符合中国食品安全标准中关于籽粒镉或砷的限值。"
P10803,Soil organic carbon as functions of slope aspects and soil depths in a semiarid alpine region of Northwest China,中国西北半干旱高寒地区坡向和土层深度对土壤有机碳的影响,与复杂地形相关的高山地区土壤有机碳（SOC）的空间分布具有很大的变异性。然而，半干旱高寒地区山坡尺度上SOC的模式及其地形控制因素尚不清楚。本研究基于中国西北祁连山主要未受干扰区域的实地调查，量化了坡向和深度对SOC的影响。在三座山的南坡、西南坡、西坡和北坡采集了0-10、10-20、20-40和40-60厘米的土壤样品。结果表明，0-60厘米土层的SOC密度在9.73至35.21 kg m−2之间变化，并从南坡向北坡递增。北坡的平均SOC密度分别是南坡、西南坡和西坡的约3.2倍、2.9倍和1.9倍。广义线性模型和混合线性模型均表明，在山坡尺度上，坡向和土壤深度解释了SOC浓度的主要变化。剖面土壤转化函数法表明，SOC随深度和坡向呈规律性变化，预测函数能很好地预测文献中的SOC数据。我们的结果强调了坡向作为SOC指示因子的重要性，并证明转换后的坡向是预测半干旱高寒地区SOC的良好连续变量。
P00880,China’s Coastal Wetlands: Understanding Environmental Changes and Human Impacts for Management and Conservation,中国的海岸湿地：理解环境变化与人为影响以进行管理和保护,
P00905,"Interactive effects of cadmium and copper on metal accumulation, oxidative stress, and mineral composition in Brassica napus",镉和铜对油菜中金属积累、氧化胁迫和矿物成分的交互影响,
P01951,China’s Soil Pollution Control: Choices and Challenges,中国的土壤污染防治：选择与挑战,
P02242,Biochar amendment immobilizes lead in rice paddy soils and reduces its phytoavailability,生物炭改良剂固定稻田土壤中的铅并降低其植物有效性,
