序号,英文标题,中文标题,中文摘要
P08031,A comprehensive comparison and analysis of soil screening values derived and used in China and the UK,中国和英国土壤筛选值的综合对比与分析,"中国和英国采用不同的基于风险的方法来推导污染物的土壤筛选值或指导值（SSVs; SGVs）。本文对6种典型污染物的方法和推导值进行了比较。中国的SSVs推导采用美国开发的方法：对于致癌物，可接受风险水平（ACR）设定为1e-6，SSVs计算为1e-6除以土壤暴露和毒性数据；对于非致癌物，危害商数为1，SSV计算为1除以土壤暴露和毒性数据。英国的SGVs由CLEA模型计算，即特定暴露途径来自土壤源的平均日暴露量（ADE）等于该途径的健康标准值（HCVs），无论是致癌物还是非致癌物。本文还使用英国的CLEA模型结合中国输入参数推导了SSVs。中国的SSV、英国的SGV以及使用英国方法针对中国条件推导的值如下（mg/kg）：As (<1, 35, 20), Cd (20, 18, 11), Cr (VI) (<1, 14, 29), 苯 (1, 1, 2), 甲苯 (1200, 3005, 3800), 乙苯 (7, 930, 1200)。通过比较中英两国SSVs方法论中的毒性评估、风险表征、暴露评估和参数类型的差异，并结合CLEA模型的中国化参数，这些对比凸显出致癌物的毒性评估和风险表征方"
P08063,"Spatial Distribution, Chemical Speciation and Health Risk of Heavy Metals from Settled Dust in Qingdao Urban Area",青岛城区沉降重金属的空间分布、化学形态及健康风险,采集青岛城区的沉降尘样品，分析金属的空间分布、化学形态及来源，并评估大气粉尘中金属的健康风险。青岛大气沉降尘中 Hg、Cd、Cr、Cu、Ni、Pb 和 Zn 的平均含量分别为 0.17、0.75、153.1、456.7、60.9、176.0 和 708.3 mg/kg，高于土壤背景值。Cd、Zn 和 Pb 的平均可交换态和碳酸盐结合态比例分别为 43.6%、26.1% 和 15%，表明它们具有较高的迁移性和生物有效性。由于金属的历史积累，老城区的重金属含量较高。主成分分析表明，燃烧源部分贡献了 Pb、Zn 和其他微量金属。Hg、Pb 和 Zn 主要来源于商业、人类活动和市政建设。老城区沉降尘中的 Cd 和 Cu 来源于建筑材料的侵蚀和老化。七种重金属的非致癌风险排序为摄食 > 皮肤 > 吸入。沉降尘中的 Cd、Cr 和 Ni 表现出较低的致癌风险。老城区 Cr、Cu 和 Pb 的健康风险较高，因此需要特别关注。
P08167,Hydrological Analysis of Loess Plateau Highland Control Schemes in Dongzhi Plateau,董志塬黄土高原高地控制方案的水文分析,沟壑整治与高地保护（GCHP）项目是在中国黄土高原（CLP）实施的一项主要的水土保持和土地整治项目。由于侵蚀机制与解决侵蚀问题的实际应用之间的联系尚不明确，迄今为止实施解决该问题的工程措施尚显不足。本研究采用现场调查、描述性统计以及水文分析建模，旨在了解黄土高原高地控制方案对董志塬演变的影响。根据这些调查和分析，总结了沟头溯源侵蚀控制的四种主要方案，并提出了基于流域的综合理论和技术。
P08201,"Spatiotemporal Evolution of Landscape Ecological Risk Based on Geomorphological Regionalization during 1980–2017: A Case Study of Shaanxi Province, China",基于地貌区划的1980-2017年景观生态风险时空演变——以陕西省为例,土地覆被要素（如土地利用）处于不断的动态变化与平衡中，驱动了全球生态过程的变化并形成了地表景观的区域分异，这在多种压力源下引发了许多生态风险。景观格局指数可快速识别由生态系统自身脆弱性引起的干扰，从而为支持景观生态风险的空间异质性提供有效方法。本文构建了一个基于干扰程度和脆弱性的景观生态风险模型，并分析了1980年至2017年间陕西省风险的时间空间分异。从地貌区划和风险重心的角度展示了风险的时空迁移。结论如下：陕西省的风险先升后降，同时，景观生态风险的空间分异非常显著。生态风险呈显著正相关，但自相关程度下降。秦巴山区的风险较低，关中平原和汉江流域的风险较高。黄土高原和沙尘暴过渡区的风险大幅下降，其风险重心向西南转移。关中平原和秦岭山地的重心有北移趋势，而汉江盆地和大巴山区的重心向东南移动。在典型区域分析中，不同地貌特征下形态指标与风险指数之间存在不同的关系。建议针对不同的地貌区划采取适当的工程措施和景观管理，以有效降低生态风险。
P08309,"Fungus- (Alternaria sp.) Mediated Silver Nanoparticles Synthesis, Characterization, and Screening of Antifungal Activity against Some Phytopathogens",真菌(交链格孢属)介导的银纳米颗粒合成、表征及对植物病原体的抗真菌活性筛选,本研究利用从香蕉种植土壤中分离的植物病原真菌（交链格孢属）进行了银纳米颗粒的生物合成。旨在利用真菌交链格孢属的代谢物生物合成银纳米颗粒，以此作为针对植物病原真菌的安全抗真菌制剂。使用了紫外-可见光谱、傅里叶变换红外光谱、扫描透射电子显微镜、能量色散X射线和元素图谱等分析仪器来观察银纳米颗粒的形成。合成的银纳米颗粒对选定的植物病原真菌显示出明显的抗真菌活性。
P08475,Heavy metals pollution and health risk assessment in farmed scallops: Low level of Cd in coastal water could lead to high risk of seafood,养殖扇贝的重金属污染与健康风险评估：近岸水域低浓度的镉可能导致海产品高风险,"扇贝是中国沿海地区大规模养殖的最常见的双壳类动物之一。研究人员从渤海和黄海沿岸的10个采样点采集了三种扇贝（栉孔扇贝、海湾扇贝和虾夷扇贝），以调查物种特异性、组织特异性的生物累积、时空分布以及对人群的健康风险。必须重视镉（Cd），因为96%的扇贝样品中Cd浓度超标，其生物累积潜能（BCF）最高超过10,000，而除锌（Zn）超标率为13%外，其他金属均低于相应限值。金属污染指数值显示，海湾扇贝累积的金属比其他两种多，且渤海扇贝的重金属污染比黄海严重。扇贝组织累积金属的能力通常遵循：消化腺 > 鳃 > 闭壳肌。然而，鳃中累积的Zn多于消化腺和肌肉。基于健康风险评估，由于扇贝中累积了Cd，成人和儿童将面临非致癌风险。Cd是健康风险的主要因素，占总危害商的85%和总致癌风险的48%。根据移植试验，扇贝能从环境中快速累积Cd从而引起健康风险。此外，基于暂定每周耐受摄入量，建议成人/儿童整只扇贝的最大食用量为127/63克/周。建议人类仅食用闭壳肌以降低健康风险。"
P08836,Multiple mechanisms drive biodiversity-ecosystem service multifunctionality but the dominant one depends on the level of multifunctionality for natural forests in northeast China,多重机制驱动生物多样性-生态系统服务多功能性，但主导机制取决于多功能性水平：以中国东北天然林为例,生物多样性在维持和调节生态系统多功能性（EMF）方面起着关键作用。然而，关于生物多样性与EMF之间关系（BEMF）背后的生态机制，以及这些机制如何随EMF梯度变化（特别是在大尺度上），仍然存在知识空白。我们利用中国吉林省2224个固定样地的数据，检验了三种BEMF机制及其随EMF的变化，包括质量比、生态位互补和“绿色汤”假说。生物多样性指标包括分类、结构、系统发育、功能多样性和功能身份。EMF由五项服务组成：持水、土壤保持、碳储存、林分生产力和土壤肥力维持。EMF分别使用平均法（所有服务标准化值的平均值）和阈值法（超过阈值的服务数量）进行测量。总共建立了23个分段结构方程模型，阈值水平从5%到95%，间隔为5%。结果表明，林分生物量对EMF有很强的正向影响。林分结构多样性对EMF有显著的直接和间接影响，但分类、功能多样性和功能身份仅在低阈值下对EMF有显著的直接和间接影响。林龄对EMF有显著的直接影响，并通过林分结构多样性和生物量间接增强EMF。我们的结果提供了强有力的证据，表明EMF同时由质量比、生态位互补和绿色汤假说驱动，但主导机制取决于EMF水平。通常，“绿色汤”假说在解释EMF
P09772,"Environmentally sensitive grainsize component records and its response to climatic and anthropogenic infuences in Bosten Lake region, China",中国博斯腾湖区环境敏感粒径组分记录及其对气候和人为影响的响应,利用中国博斯腾湖41厘米沉积岩心的137Cs和210Pb测年及多指标证据，重建了过去150年沉积物粒径对环境变化的响应。小冰期结束后，博斯腾湖区气候变暖变干，湖水位下降。结果表明，最低蓄水期出现在大约1920-1930年。在此期间，西伯利亚高压强度和来自印度洋的水汽输送减少，导致水汽供应减少，从而导致1920-1930年湖水位降低。随后，湖泊直到20世纪60年代一直处于高水位。20世纪60年代，蓄水量下降。自20世纪60年代以来，总有机碳和总氮含量显著下降，这与水位显著下降和用水需求增加导致的水盐度增加密切相关。种植面积扩大导致灌溉用水需求增加以及气候变化，加上水汽输入减少，导致1980-1990年左右的水环境最差。20世纪80年代末以来，湖水位上升，博斯腾湖的初级生产力得到改善。通过将统计方法应用于博斯腾湖的粒度数据，并结合上述关于气候变化和人类活动的数据，揭示了影响陆源碎屑物质粒度的两个主要潜在因素。第一个因素与3.31 μm的粒度一致，与博斯腾湖流域近期农业面积增加有关，可能反映了大气粉尘的增加。第二个因素与11.48 μm和69.18 μm的粒度相关，可用于反映湖泊水文状态的变
P11163,Quantitative Research on Pollution Source Analysis Literature in China Based on CNKI,基于CNKI的我国污染源解析文献定量研究,基于中国知网(CNKI)中文数据库对国内污染源解析的相关文献进行了计量分析。结果表明，1988年~2020年间，污染源解析相关的研究逐年增加，数据库中最早的污染源解析相关文献发表于1988年，主要是利用等离子体发射光谱分析北京市5个采样点的小颗粒物化学成分，并将其结果应用于化学质量平衡法解析污染源。2007年以前，污染源解析相关文献每年不超过10篇，自2010年以后，该领域内相关研究论文直线增加。目前，以污染源分析、农田土壤重金属、地表水污染为中心目标，科研人员主要聚焦寻求高效的解析方法，包括多元统计分析、PMF指数法、空间分析等，其中污染源的分布是目前的研究热点。
P11177,Bioelectrochemical Systems for Heavy Metal Pollution Control and Resource Recovery,用于重金属污染控制和资源回收的生物电化学系统,
P11443,Assessment of Ecological Restoration Degree and Vegetation Restoration Potential in Southwest China Based on Ecogeographical Zoning,基于生态地理分区的中国西南地区生态恢复程度及植被恢复潜力评估,西南地区作为中国典型的生态脆弱区之一，21世纪以来重点实施了退耕还林还草等生态工程，取得了显著的生态恢复成效。但现有研究中基于生态地理分区来量化分析该区域时间序列生态恢复程度及潜力的研究尚显薄弱。基于气象观测数据、土壤属性数据和多源遥感数据，从生态质量与生态系统服务两个维度构建综合评价体系，采用模型模拟与TheilSen-MK趋势分析相结合的方法，系统评估2000-2023年西南地区生态恢复的时空格局与整体成效。通过建立“顶级生态本底”参照系，量化各生态地理分区的植被恢复潜力差异，并运用残差趋势法定量区分气候要素与人类活动对生态系统变化的相对贡献。结果表明：①近24a西南地区生态系统质量与生态系统服务整体稳定向好发展，变化速率在空间上呈现非平稳性特征。②近24a内西南地区生态修复成效显著，生态系统整体呈现改善与恢复态势，但空间异质性突出。生态恢复程度较高和高的区域分别占总面积的20.32%和4.34%，主要分布于四川盆地与云贵高原，而特定生态分区存在转差情况。③2020-2023年西南地区顶极植被覆盖度高，自西北向东南递减。森林、草地、荒漠生态系统具备3.77%的生态恢复潜力，整体呈西
P01063,Green preparation of magnetic biochar for the effective accumulation of Pb(II): performance and mechanism,磁性生物炭的绿色制备及其对Pb(II)的有效富集：性能与机理,通过在氮气中热解小麦秸秆和天然赤铁矿制备了磁性生物炭(MBC)。考虑了热解温度和时间的影响。利用XRD、FTIR、BET、XPS和磁化率仪对制备的MBCs进行了表征。评估了制备的MBCs对Pb(II)的去除性能。考察了接触时间、pH值和初始Pb(II)浓度对MBCs吸附Pb(II)能力的影响。结果表明，通过热解方法成功制备了多孔MBCs。热解温度和时间控制了制备的MBCs的孔隙结构、比表面积、铁的价态和磁化率。制备的MBC800-120表现出最佳的Pb(II)吸附能力(196.91 mg/g)。此外，由于具有强磁性，前者仍通过磁分离显示出优异的固液分离效率。PbOHCl的水解诱导沉淀、生物炭表面活性位点的表面络合以及腐蚀铁的表面络合被提议为主要去除机制。实验结果为制备磁性碳材料和加强生物质和赤铁矿的综合利用提供了一种新方法。
P01135,Multistage remediation of heavy metal contaminated river sediments in a mining region based on particle size,基于粒径的矿区重金属污染河流沉积物多级修复,"沉积物污染是一个重要的环境问题，修复重金属污染的沉积物对河流生态系统保护至关重要，特别是在矿区。本研究调查了河流沉积物中重金属（Cu、Zn、Cd、As 和 Hg）的特征，包括基于粒径（PS）的含量和形态。进行了沉积物修复的化学淋洗和稳定化处理，并评估了技术可行性。结果表明，重金属主要保留在细沉积物（PS <75 µm）中，占总量的 79.8%。对于连续提取形态，残渣态在大粒径部分（PS >150 µm）中占主导地位，而可氧化态、可还原态和弱酸提取态在细沉积物中占主导地位（汞除外）。化学淋洗可以将沉积物中大部分大颗粒中的金属转化为细颗粒，因为金属在溶液中被细颗粒吸附而非络合。稳定化实验表明，水泥是重金属生态风险控制的有效药剂。在现场工程中，将 145,000 立方米沉积物按粒径分为不同部分，并用淋洗剂同步清洗。最后，清洁沉积物（PS >150 µm）用作建筑材料和清洁回填材料；重度污染的沉积物（PS <150 µm）经稳定化处理后作为一般工业固体废物填埋。通过多级修复，超过 90% 的污染沉积物得到回用。此外，还实现了减量、减害和资源化。本研究为重金属污染沉积物修复提供了一项可行技术。"
P01736,"Geochemical baseline establishment and pollution source determination of heavy metals in lake sediments: A case study in Lihu Lake, China",湖泊沉积物重金属地球化学基线建立及污染源解析：以太湖蠡湖为例,地球化学基线作为沉积物中污染物背景值和异常值的边界，通常用于评估沉积物是否受到人类活动的干扰。然而，该工具很少用于识别重金属的污染源类型。本研究旨在利用统计方法，基于地球化学基线确定沉积物中重金属的污染源。通过相对累积频率法和迭代法计算了太湖流域典型城市湖泊——蠡湖表层和柱状沉积物的地球化学基线值。同时确定了表层沉积物中重金属的富集程度和污染源。
P01893,Enhancement in adsorption potential of microplastics in sewage sludge for metal pollutants after the wastewater treatment process,污水处理过程中污泥微塑料对金属污染物吸附潜力的增强,微塑料作为一种新型的环境污染物，在污泥中被广泛检测到，并且由于其吸附特性，可能成为金属污染物的重要载体。我们的研究结果表明，污泥中Cd、Pb和Co（而非Ni）的含量低于吸附在污泥基微塑料上的相应金属离子含量，这表明微塑料在污泥样品中富集了如Cd等金属污染物。与原始微塑料相比，污泥基微塑料对Cd的吸附容量高出一个数量级，最高可达2.523 mg g-1，这意味着在污水处理过程后，微塑料对金属的吸附潜力显著增强。SEM分析显示，污泥基微塑料比原始微塑料具有更粗糙和多孔的表面，FTIR光谱显示污泥基微塑料上存在C-O和O-H等官能团。此外，二维FTIR相关光谱表明，C-O和N-H官能团在污泥基微塑料吸附Cd的过程中起着至关重要的作用，而这些在原始微塑料中未发现。结果表明，污泥基微塑料对Cd的吸附潜力增加归因于污水处理过程中微塑料理化性质的变化。此外，pH值以及污泥的无机和有机成分等因素也会影响微塑料对Cd的吸附。主成分分析显示，微塑料可分为三类，即聚酰胺、橡胶状微塑料（聚乙烯和聚丙烯）和玻璃状微塑料（聚氯乙烯和聚苯乙烯）。它们对Cd的吸附潜力依次为：聚酰胺 > 橡胶状微塑料 > 玻璃状微塑料
P02380,Characteristics of soil micro-and macroarthropods and soil properties in Songnen Grassland of China during different periods of freeze–thaw season,中国松嫩草地冻融季节不同时期土壤微型和大型节肢动物及土壤性质的特征,土壤性质对草地生态系统中的土壤动物具有重要影响。然而，在冻融季节，草地生态系统土壤动物的结构特征与土壤性质之间的关系尚不明确。因此，本文在三年冻融季节的秋冬交替期（T1）、完全冻结期（T2）和冬春交替期（T3）期间，调查了中国松嫩草地土壤节肢动物和土壤性质的特征。结果显示，所有采样期土壤动物群落组成差异微小，甲螨目、前气门亚目和中气门亚目为共优势类群。低温下土壤节肢动物个体总数较低。pH值、电导率和含水量的顺序均为T3 > T2 > T1。转化酶和脲酶活性随土壤温度升高而增加，而蛋白酶活性与土壤温度、土壤含水量、电导率和土壤有机质无关；蛋白酶和脲酶活性是影响土壤动物个体丰度的主要因素。其影响程度顺序为：含水量 > 电导率 > 土壤有机质 > 蛋白酶活性 > 脲酶活性。土壤动物数量特征的变化与土壤性质有关。因此，在冻融季节，土壤性质会影响中国松嫩草地土壤节肢动物的结构特征。
P02644,Influence of Leachate on Properties and Regions of Compacted Clay Layer: A Column Experiment,渗滤液对压实粘土层性质及区域的影响：柱实验研究,本研究基于物理模型实验，考察了与城市固体废物渗滤液接触的粘土柱在不同深度的性质。对粘土微观结构的参数进行了定量测量。根据渗滤液与粘土的渗流过程和反应确定了粘土性质的变化。结果表明，粘土柱从上到下存在三个区域：与渗滤液接触的区域、发生化学反应的区域和未受影响的区域。本研究表明，存在一个影响压实粘土性质的临界阈值渗流深度。也就是说，粘土性质随深度有显著变化。本研究中粘土柱的临界阈值深度为 23 厘米，即 23 厘米深处的淋滤量最高，对粘土性质的不利影响最大。
P02651,Toxic Metal Pollution and Ecological Risk Assessment in Sediments of Water Reservoirs in Southeast China,中国东南部水库沉积物中有毒金属污染及生态风险评价,本研究通过富集因子（EF）、潜在生态风险指数（Eir）、总潜在生态风险（PER）和主成分分析，测定了中国东南沿海两个水库（童水库和杨水库）沉积物中有毒金属（Hg、Cd、Cr、Cu、Mn、Pb、Cd 和 Zn）的浓度、分布及污染状况。结果表明，两个水库采集的大部分沉积物样品均受到 Cu、Cr、Cd、Hg、Pb 和 Zn 的中度至重度污染。在童水库，各种有毒金属（Hg、Cd、Cr、Cu、Mn、Pb 和 Zn）的平均浓度分别为 0.26、1.64、81.04、46.68、208.81、88.43 和 165.27 mg/kg，而在杨水库，平均浓度分别为 0.28、0.51、21.38、24.44、322.37、47.72 和 70.84 mg/kg。EF 结果显示，在童水库中，Cu、Hg 和 Pb 的富集程度从中度富集到中度严重富集，而 Cr 和 Zn 处于中度富集范围内。同样，镉（Cd）处于严重富集范围。而在杨水库，Cu、Cr、Pb 和 Zn 无富集，但 Cd 和 Hg 被特征化为中度富集。此外，童水库的 PER 范围为 142.71-415.07，所有岩心沉积物的平均值为 234.67，
P02749,Spatial distribution of heavy metals in soil around municipal solid waste incinerators at coastal plain and inland mountainous region in China,中国沿海平原和内陆山区垃圾焚烧厂周围土壤重金属的空间分布,
P02759,Design and Implementation of Yunnan Province Soil Environmental Quality Database Based on ArcSDE for Oracle,基于ArcSDE for Oracle的云南省土壤环境质量数据库设计与实现,云南省的环境质量监测工作始于20世纪70年代。经过40年的发展，初步建成了云南省环境监测体系。然而，全省的土壤环境监测数据缺乏统一的入库标准，尚未建立用于整合和规范化数据的土壤环境质量空间数据库。在研究并参考国内外土壤数据库建设方法与管理相关标准的基础上，采用GeoDatabase作为空间数据模型，利用Oracle和ArcSDE技术，设计了云南省土壤环境质量数据库的概念模型、逻辑组织模型和存储模型。为了准确反映土壤采样点的空间位置及样品的特征属性，并确保数据表中主键的唯一性与合理性，本文设计了土壤环境质量数据库的编码规则。云南省土壤环境质量数据库的建设实现了空间数据与属性数据的空间无缝集成，为云南省土壤污染防治和土壤生态修复提供了全面、准确的基础数据和科学决策支持。
P02989,Effect of root exudates of Eucalyptus and on soil urophylla Acacia mearnsii microbes under simulated warming climate conditions,模拟气候变暖条件下桉树和黑荆树根系分泌物对土壤微生物的影响,
P03188,The effect of heavy metal contamination on humans and animals in the vicinity of a zinc smelting facility,锌冶炼厂附近重金属污染对人类和动物的影响,基于实验室检测和临床症状，对中国乌蒙山区冶炼厂附近牧场上放养的绵羊进行了重金属中毒诊断。此外，发现食物链中的重金属污染对当地居民的健康产生了有害影响。测量了冶炼厂附近采集的样品和对照样品中灌溉水、土壤、饲料和动物组织中铜、锌、镉 和铅 的水平。还测定了当地居民食物（玉米、大米和小麦）以及人体组织（血液和头发）中的重金属含量。同时测定了人和动物样品的血液学指标。受影响地区的灌溉水、土壤和饲料中的铜、锌、镉和铅含量明显高于健康牧场样品。受影响地区饲料中镉和铅的浓度分别是对照品的177.82倍和16.61倍，土壤中分别是对照品的68.71倍和15.66倍。受影响地区食物（玉米、大米和小麦）中的重金属含量明显高于对照样品。受影响绵羊组织中的镉和铅含量显著高于对照动物（P < 0.01），当地居民血液和头发样品中的镉和铅浓度也显著高于对照样品（P < 0.01）。受影响的人和动物中贫血的发生呈低色素和小细胞模式。根据牧草摄入率估算了镉和铅的摄入量。发现通过摄入最靠近冶炼厂地点的植被而在绵羊体内积累的镉和铅水平分别约为3.36和38.47 mg/kg体重/天。此类水平超过了绵羊的致死剂量（镉1.1
P03806,Adaptive Evolution of Sphingobium hydrophobicum C1T in Electronic Waste Contaminated River Sediment,电子废弃物污染河流沉积物中鞘氨醇杆菌C1T的适应性进化,电子废物已造成严重的全球污染问题。尽管从电子废物污染环境中分离出的降解微生物日益增多，但它们在这些栖息地中适应性进化的机制仍不清楚。鞘氨醇单胞菌通常具有异生物降解能力，并在生物修复中发挥重要作用。鞘氨醇杆菌C1T菌株具有优异的细胞表面疏水性，最近从电子废物污染的河流沉积物中分离得到。为了剖析驱动其适应性进化的机制，我们评估了其抗逆性，测序了其基因组，并与19种其他鞘氨醇杆菌菌株进行了比较基因组分析。C1T菌株可以以几种电子废物衍生的异生物为食，对重金属表现出极强的抗性，并具有很强的定殖能力。它拥有大量参与环境适应的基因，其中一些基因在接触电子废物污染之前就已经存在。C1T菌株与其他鞘氨醇杆菌菌株之间广泛的基因组变异、大量C1T特有的基因、巨大的可移动元件和频繁的基因组重排反映了很高的基因组可塑性。正选择、基因重复，尤其是水平基因转移推动了C1T菌株的适应性进化。此外，IV型分泌系统的存在可能使C1T菌株成为周围微生物有益基因的来源。这项研究为鞘氨醇单胞菌的适应性进化提供了新的见解，并可能指导生物修复策略。
P03920,Exogenous Application of Amino Acids Improves the Growth and Yield of Lettuce by Enhancing Photosynthetic Assimilation and Nutrient Availability,外源施用氨基酸通过增强光合同化和养分有效性提高莴苣的生长和产量,作为天然植物生长刺激剂，氨基酸(amino acids)被广泛用于提高作物的产量和品质。已有研究阐述了不同氨基酸对生菜植株各部位的影响。然而，施加单一氨基酸对根系生长的具体作用尚不清楚。本研究的旨在评估根部施加L-蛋氨酸(L-methionine)对生菜生长的影响。本研究在水培条件下对结球生菜进行了两项连续实验。分别施加了三种氨基酸：L-蛋氨酸(20 mg/L)、L-甘氨酸(L-glycine，210 mg/L)和L-色氨酸(L-tryptophan，220 mg/L)。结果显示，L-蛋氨酸使生长性能显著提高了23.60%，而使用L-色氨酸和L-甘氨酸的生长量分别下降了98.78%和27.45%。基于第一次实验的结果，进行了第二个实验，设置了不同浓度的L-蛋氨酸(2200 mg/L、220 mg/L、22 mg/L、2.2 mg/L、0.2 mg/L和0.02 mg/L)。植物生长周期为四周，并对叶宽、植株面积、叶面积、叶绿素含量等指标进行了评估。结果表明，在最低浓度(0.2 mg/L和0.02 mg/L)下施加L-蛋氨酸可显著促进植物生长，从而有助于提高生菜的水培生产，进而改善人类营
P03949,Biodegradation of Picolinic Acid by Rhodococcus sp. PA18,红球菌 PA18 对吡啶-2-羧酸的生物降解,吡啶-2-羧酸（PA）是一种 C2-羧基化吡啶衍生物，是工业生产中使用的重要中间体。PA 对环境和人类健康有害。在本研究中，分离出一株革兰氏阳性细菌红球菌 PA18，它能有氧利用 PA 作为碳源和能源。该菌株在诱导后 24 小时内完全降解了 100 mg/L 的 PA，并形成了 6-羟基吡啶-2-羧酸（6HPA），这是 PA 的主要代谢产物。通过紫外-可见光谱、高效液相色谱和液相色谱/飞行时间质谱分析鉴定了该产物。当使用吩嗪硫酸甲酯作为电子受体时，无细胞提取物可将 PA 转化为 6HPA。据我们所知，这是首次报道红球菌可以代谢 PA。结论是，红球菌 PA18 可能潜在用于被 PA 污染环境的生物修复。
P04110,"Contamination Evaluation and Source Identification of Heavy Metals in the Sediments from the Lishui River Watershed, Southern China",中国南方澧水流域沉积物重金属污染评价及源解析,在中国土壤侵蚀加剧的澧水流域表层沉积物中检测了7种重金属（Cr、Mn、Co、Ni、Cu、Zn、Pb）。重金属的平均浓度分别为 Cr 61.20 mg/kg、Mn 757.15 mg/kg、Co 9.39 mg/kg、Ni 25.31 mg/kg、Cu 22.84 mg/kg、Zn 91.66 mg/kg 和 Pb 40.19 mg/kg。重金属的空间分布因地点而异，在农业活动强烈（澧县）和工业活动（津市）的采样点表现出非常高的水平。利用污染因子、污染负荷指数、尼梅罗多因子指数、潜在生态风险指数和人体健康风险等污染指标评估了河流沉积物的污染程度。结果表明，重金属污染程度依次为 Mn > Pb > Zn > Cr > Cu > Ni > Co。重金属造成无污染至中度污染，生态风险较低，且 Cr 和 Ni 对儿童和成人具有可接受的致癌风险。相关性分析、主成分分析结合聚类分析表明，澧水沉积物主要受两种来源影响。Cr、Co、Ni 和 Cu 主要来源于自然源，而 Mn、Zn 和 Pb 来源于农业和工业活动、采矿和交通。
P04118,Combined Toxicity of Nitro-Substituted Benzenes and Zinc to Photobacterium Phosphoreum: Evaluation and QSAR Analysis,硝基取代苯与锌对发光菌的联合毒性：评估与QSAR分析,分别测定了锌(Zn)和11种硝基取代苯对发光细菌的单独毒性(IC50)。在单独毒性的基础上，测定了Zn浓度为0.2 IC50、0.5 IC50和0.8 IC50时，Zn与11种硝基取代苯二元混合物的联合毒性。采用毒性单位和加和指数方法评价了联合毒性。结果表明，联合毒性不仅取决于Zn的浓度，还取决于硝基取代苯的取代基。建立了定量结构-活性关系(QSAR)方程，结果表明，在不同Zn浓度下，硝基取代苯的毒性具有不同的联合效应。当Zn浓度为0.2 IC50时，二元联合效应主要为拮抗作用，联合毒性与描述符VE2_B(p)和TIC3呈负相关。当Zn浓度为0.5 IC50和0.8 IC50时，二元联合效应主要为拮抗作用和简单相加作用，联合毒性与同一描述符Eig06_AEA(dm)相关。这表明在中高Zn浓度下联合毒作用机制相似。
P04413,"Spatiotemporal Dynamics of Carbon Storage in Response to Urbanization: A Case Study in the Su-Xi-Chang Region, China",城市化响应下碳储量的时空动态：中国苏锡常地区案例研究,陆地生态系统碳储量的变化在减缓全球变暖方面发挥着重要作用。了解碳储量变化的特征和驱动因素可以为城市规划和管理提供科学依据。本研究旨在揭示城市化影响碳储量时空变化的方式。我们基于InVEST（生态系统服务和权衡的综合估值）模型，研究了中国典型快速成长的城市群——苏锡常地区1990–2000、2000–2010和2010–2018年的碳储量变化。此外，我们还分析了城市化引起的土地利用变化对碳储量的影响。结果显示，在空间和时间上，碳储量最大的损失发生在发展中城市地区和快速城市化阶段。我们的研究表明，耕地减少是碳储量损失的最大贡献者。此外，我们发现某些类型的土地利用转换可以增强碳储量。基于这些结果，我们提出了一些建议，旨在促进城市的可持续发展。本研究也为世界其他城市群的可持续发展提供了见解。
P04511,Spatial-Temporal Changes in Soil Organic Carbon and pH in the Liaoning Province of China: A Modeling Analysis Based on Observational Data,中国辽宁省土壤有机碳和pH值的时空变化：基于观测数据的建模分析,区域尺度上土壤有机碳（SOC）和pH值的量化及其空间变化是充分评估农业、污染控制或环境健康和生态系统功能的基础，从而建立更好的土地利用和管理实践。在这项研究中，我们使用随机森林（RF）模型绘制了中国东北辽宁省表层土壤（0-20 cm）中SOC和pH的分布图，并估算1982年至2012年间SOC和pH的变化。研究选择了10个协变量（海拔、坡度、地形湿度指数（TWI）、年平均气温（MAT）、年平均降水量（MAP）、可见光红波段3（B3）、近红外波段4（B4）、短波红外波段5（B5）、归一化植被指数（NDVI）和土地利用数据）以及一组806个（1982年）和973个（2012年）土壤样本。使用交叉验证技术来测试RF模型的性能和不确定性。我们发现，1982年SOC和pH的预测R2分别为0.69和0.54，2012年分别为0.63和0.48。海拔、NDVI和土地利用是影响两个时期SOC空间变异的主要环境变量。相应地，地形湿度和年平均降水量是影响pH空间变化的两个最关键的环境变量。在30年间，平均SOC和pH分别从18.6降至16.9 g/kg，从6.9降至6.6。使用RF模型生成的SOC分布显示
P04514,"Spatio-Temporal Variation of Heavy Metal Pollution during Accidents: A Case Study of the Heshangshan Protected Water Area, China",事故期间重金属污染的时空变化：中国和尚山水源保护区案例研究,近年来，水环境事故时有发生，影响范围广、持续时间长且难以处理。本文应用二维水质模型，结合GIS平台和FORTRAN语言，预测了水污染事故期间铁浓度的时空变化。研究选取和尚山水厂取水口及和尚山水源保护区为研究对象，并假设发生了水污染事件。结果表明，事故发生后四个水期，取水口铁浓度超标持续时间为12-18分钟，水源保护区内为16-36分钟。
