sample_id,split,fold,split_strategy,split_version
13407,train,5,GroupKFold_DOI,v0.7
13408,train,5,GroupKFold_DOI,v0.7
13409,train,5,GroupKFold_DOI,v0.7
13410,train,5,GroupKFold_DOI,v0.7
13411,train,5,GroupKFold_DOI,v0.7
13412,train,5,GroupKFold_DOI,v0.7
13413,train,5,GroupKFold_DOI,v0.7
13414,train,5,GroupKFold_DOI,v0.7
13415,train,5,GroupKFold_DOI,v0.7
13416,train,5,GroupKFold_DOI,v0.7
13417,train,5,GroupKFold_DOI,v0.7
13418,train,5,GroupKFold_DOI,v0.7
13419,train,5,GroupKFold_DOI,v0.7
13420,train,5,GroupKFold_DOI,v0.7
13421,train,5,GroupKFold_DOI,v0.7
13422,train,5,GroupKFold_DOI,v0.7
13423,train,5,GroupKFold_DOI,v0.7
13424,train,5,GroupKFold_DOI,v0.7
13425,train,5,GroupKFold_DOI,v0.7
13426,train,5,GroupKFold_DOI,v0.7
13427,train,5,GroupKFold_DOI,v0.7
13428,train,5,GroupKFold_DOI,v0.7
13429,train,5,GroupKFold_DOI,v0.7
13430,train,5,GroupKFold_DOI,v0.7
13431,train,5,GroupKFold_DOI,v0.7
13432,train,5,GroupKFold_DOI,v0.7
13433,train,5,GroupKFold_DOI,v0.7
13434,train,5,GroupKFold_DOI,v0.7
13435,train,5,GroupKFold_DOI,v0.7
13436,train,5,GroupKFold_DOI,v0.7
13437,train,5,GroupKFold_DOI,v0.7
13438,train,5,GroupKFold_DOI,v0.7
13439,train,5,GroupKFold_DOI,v0.7
13440,train,5,GroupKFold_DOI,v0.7
13441,train,5,GroupKFold_DOI,v0.7
13442,train,5,GroupKFold_DOI,v0.7
13443,train,5,GroupKFold_DOI,v0.7
13444,train,5,GroupKFold_DOI,v0.7
13445,train,5,GroupKFold_DOI,v0.7
13446,train,5,GroupKFold_DOI,v0.7
13447,train,5,GroupKFold_DOI,v0.7
13448,train,5,GroupKFold_DOI,v0.7
13449,train,5,GroupKFold_DOI,v0.7
13450,train,5,GroupKFold_DOI,v0.7
13451,train,5,GroupKFold_DOI,v0.7
13452,train,5,GroupKFold_DOI,v0.7
13453,train,5,GroupKFold_DOI,v0.7
13454,train,5,GroupKFold_DOI,v0.7
13455,train,5,GroupKFold_DOI,v0.7
13456,train,5,GroupKFold_DOI,v0.7
13457,train,5,GroupKFold_DOI,v0.7
13458,train,5,GroupKFold_DOI,v0.7
13459,train,5,GroupKFold_DOI,v0.7
13460,train,5,GroupKFold_DOI,v0.7
13461,train,5,GroupKFold_DOI,v0.7
13462,train,5,GroupKFold_DOI,v0.7
13463,train,5,GroupKFold_DOI,v0.7
13464,train,5,GroupKFold_DOI,v0.7
13465,train,5,GroupKFold_DOI,v0.7
13466,train,5,GroupKFold_DOI,v0.7
13467,train,5,GroupKFold_DOI,v0.7
13468,train,5,GroupKFold_DOI,v0.7
13469,train,5,GroupKFold_DOI,v0.7
13470,train,5,GroupKFold_DOI,v0.7
13471,train,5,GroupKFold_DOI,v0.7
13472,train,5,GroupKFold_DOI,v0.7
13473,train,5,GroupKFold_DOI,v0.7
13474,train,5,GroupKFold_DOI,v0.7
13475,train,5,GroupKFold_DOI,v0.7
13476,train,5,GroupKFold_DOI,v0.7
13477,train,5,GroupKFold_DOI,v0.7
13478,train,5,GroupKFold_DOI,v0.7
13479,train,5,GroupKFold_DOI,v0.7
13480,train,5,GroupKFold_DOI,v0.7
13481,train,5,GroupKFold_DOI,v0.7
13482,train,5,GroupKFold_DOI,v0.7
13483,train,5,GroupKFold_DOI,v0.7
13484,train,5,GroupKFold_DOI,v0.7
13485,train,5,GroupKFold_DOI,v0.7
13486,train,5,GroupKFold_DOI,v0.7
13487,train,5,GroupKFold_DOI,v0.7
13488,train,5,GroupKFold_DOI,v0.7
13489,train,5,GroupKFold_DOI,v0.7
13490,train,5,GroupKFold_DOI,v0.7
13491,train,5,GroupKFold_DOI,v0.7
13492,train,5,GroupKFold_DOI,v0.7
13493,train,5,GroupKFold_DOI,v0.7
13494,train,5,GroupKFold_DOI,v0.7
13495,train,5,GroupKFold_DOI,v0.7
13496,train,5,GroupKFold_DOI,v0.7
13497,train,5,GroupKFold_DOI,v0.7
13498,train,5,GroupKFold_DOI,v0.7
13499,train,5,GroupKFold_DOI,v0.7
13500,train,5,GroupKFold_DOI,v0.7
13501,train,5,GroupKFold_DOI,v0.7
13502,train,5,GroupKFold_DOI,v0.7
13503,train,5,GroupKFold_DOI,v0.7
13504,train,5,GroupKFold_DOI,v0.7
13505,train,5,GroupKFold_DOI,v0.7
13506,train,5,GroupKFold_DOI,v0.7
13507,train,5,GroupKFold_DOI,v0.7
13508,train,5,GroupKFold_DOI,v0.7
13509,train,5,GroupKFold_DOI,v0.7
13510,train,5,GroupKFold_DOI,v0.7
13511,train,5,GroupKFold_DOI,v0.7
13512,train,5,GroupKFold_DOI,v0.7
13513,train,5,GroupKFold_DOI,v0.7
13514,train,5,GroupKFold_DOI,v0.7
13515,train,5,GroupKFold_DOI,v0.7
13516,train,5,GroupKFold_DOI,v0.7
13517,train,5,GroupKFold_DOI,v0.7
13518,train,5,GroupKFold_DOI,v0.7
13519,train,5,GroupKFold_DOI,v0.7
13520,train,5,GroupKFold_DOI,v0.7
13521,train,5,GroupKFold_DOI,v0.7
13522,train,5,GroupKFold_DOI,v0.7
13523,train,5,GroupKFold_DOI,v0.7
13524,train,5,GroupKFold_DOI,v0.7
13525,train,5,GroupKFold_DOI,v0.7
13526,train,5,GroupKFold_DOI,v0.7
13527,train,5,GroupKFold_DOI,v0.7
13528,train,5,GroupKFold_DOI,v0.7
13529,train,5,GroupKFold_DOI,v0.7
13530,train,5,GroupKFold_DOI,v0.7
13531,train,5,GroupKFold_DOI,v0.7
13532,train,5,GroupKFold_DOI,v0.7
13533,train,5,GroupKFold_DOI,v0.7
13534,train,5,GroupKFold_DOI,v0.7
13535,train,5,GroupKFold_DOI,v0.7
13536,train,5,GroupKFold_DOI,v0.7
13537,train,5,GroupKFold_DOI,v0.7
13538,train,5,GroupKFold_DOI,v0.7
13539,train,5,GroupKFold_DOI,v0.7
13540,train,5,GroupKFold_DOI,v0.7
13541,train,5,GroupKFold_DOI,v0.7
13542,train,5,GroupKFold_DOI,v0.7
13543,train,5,GroupKFold_DOI,v0.7
13544,train,5,GroupKFold_DOI,v0.7
13545,train,5,GroupKFold_DOI,v0.7
13546,train,5,GroupKFold_DOI,v0.7
13547,train,5,GroupKFold_DOI,v0.7
13548,train,5,GroupKFold_DOI,v0.7
13549,train,5,GroupKFold_DOI,v0.7
13550,train,5,GroupKFold_DOI,v0.7
13551,train,5,GroupKFold_DOI,v0.7
13552,train,5,GroupKFold_DOI,v0.7
13553,train,5,GroupKFold_DOI,v0.7
13554,train,5,GroupKFold_DOI,v0.7
13555,train,5,GroupKFold_DOI,v0.7
13556,train,5,GroupKFold_DOI,v0.7
13557,train,5,GroupKFold_DOI,v0.7
13558,train,5,GroupKFold_DOI,v0.7
13559,train,5,GroupKFold_DOI,v0.7
13560,train,5,GroupKFold_DOI,v0.7
13561,train,5,GroupKFold_DOI,v0.7
13562,train,5,GroupKFold_DOI,v0.7
13563,train,5,GroupKFold_DOI,v0.7
13564,train,5,GroupKFold_DOI,v0.7
13565,train,5,GroupKFold_DOI,v0.7
13566,train,5,GroupKFold_DOI,v0.7
13567,train,5,GroupKFold_DOI,v0.7
13568,train,5,GroupKFold_DOI,v0.7
13569,train,5,GroupKFold_DOI,v0.7
13570,train,5,GroupKFold_DOI,v0.7
13571,train,5,GroupKFold_DOI,v0.7
13572,train,5,GroupKFold_DOI,v0.7
13573,train,5,GroupKFold_DOI,v0.7
13574,train,5,GroupKFold_DOI,v0.7
13575,train,5,GroupKFold_DOI,v0.7
13576,train,5,GroupKFold_DOI,v0.7
13577,train,5,GroupKFold_DOI,v0.7
13578,train,5,GroupKFold_DOI,v0.7
13579,train,5,GroupKFold_DOI,v0.7
13580,train,5,GroupKFold_DOI,v0.7
13581,train,5,GroupKFold_DOI,v0.7
13582,train,5,GroupKFold_DOI,v0.7
13583,train,5,GroupKFold_DOI,v0.7
13584,train,5,GroupKFold_DOI,v0.7
13585,train,5,GroupKFold_DOI,v0.7
13586,train,5,GroupKFold_DOI,v0.7
13587,train,5,GroupKFold_DOI,v0.7
13588,train,5,GroupKFold_DOI,v0.7
13589,train,5,GroupKFold_DOI,v0.7
13590,train,5,GroupKFold_DOI,v0.7
13591,train,5,GroupKFold_DOI,v0.7
13592,train,5,GroupKFold_DOI,v0.7
13593,train,5,GroupKFold_DOI,v0.7
13594,train,5,GroupKFold_DOI,v0.7
13595,train,5,GroupKFold_DOI,v0.7
13596,train,5,GroupKFold_DOI,v0.7
13597,train,5,GroupKFold_DOI,v0.7
13598,train,5,GroupKFold_DOI,v0.7
13599,train,5,GroupKFold_DOI,v0.7
13600,train,5,GroupKFold_DOI,v0.7
13601,train,5,GroupKFold_DOI,v0.7
13602,train,5,GroupKFold_DOI,v0.7
13603,train,5,GroupKFold_DOI,v0.7
13604,train,5,GroupKFold_DOI,v0.7
13605,train,5,GroupKFold_DOI,v0.7
13606,train,5,GroupKFold_DOI,v0.7
13607,train,5,GroupKFold_DOI,v0.7
13608,train,5,GroupKFold_DOI,v0.7
13609,train,5,GroupKFold_DOI,v0.7
13610,train,5,GroupKFold_DOI,v0.7
13611,train,5,GroupKFold_DOI,v0.7
13612,train,5,GroupKFold_DOI,v0.7
13613,train,5,GroupKFold_DOI,v0.7
13614,train,5,GroupKFold_DOI,v0.7
13615,train,5,GroupKFold_DOI,v0.7
13616,train,5,GroupKFold_DOI,v0.7
13617,train,5,GroupKFold_DOI,v0.7
13618,train,5,GroupKFold_DOI,v0.7
13619,train,5,GroupKFold_DOI,v0.7
13620,train,5,GroupKFold_DOI,v0.7
13621,train,5,GroupKFold_DOI,v0.7
13622,train,5,GroupKFold_DOI,v0.7
13623,train,5,GroupKFold_DOI,v0.7
13624,train,5,GroupKFold_DOI,v0.7
13625,train,5,GroupKFold_DOI,v0.7
13626,train,5,GroupKFold_DOI,v0.7
13627,train,5,GroupKFold_DOI,v0.7
13628,train,5,GroupKFold_DOI,v0.7
13629,train,5,GroupKFold_DOI,v0.7
13630,train,5,GroupKFold_DOI,v0.7
13631,train,5,GroupKFold_DOI,v0.7
13632,train,5,GroupKFold_DOI,v0.7
13633,train,5,GroupKFold_DOI,v0.7
13634,train,5,GroupKFold_DOI,v0.7
13635,train,5,GroupKFold_DOI,v0.7
13636,train,5,GroupKFold_DOI,v0.7
13637,train,5,GroupKFold_DOI,v0.7
13638,train,5,GroupKFold_DOI,v0.7
13639,train,5,GroupKFold_DOI,v0.7
13640,train,5,GroupKFold_DOI,v0.7
13641,train,5,GroupKFold_DOI,v0.7
13642,train,5,GroupKFold_DOI,v0.7
13643,train,5,GroupKFold_DOI,v0.7
13644,train,5,GroupKFold_DOI,v0.7
13645,train,5,GroupKFold_DOI,v0.7
13646,train,5,GroupKFold_DOI,v0.7
13647,train,5,GroupKFold_DOI,v0.7
13648,train,5,GroupKFold_DOI,v0.7
13649,train,5,GroupKFold_DOI,v0.7
13650,train,5,GroupKFold_DOI,v0.7
13651,train,5,GroupKFold_DOI,v0.7
13652,train,5,GroupKFold_DOI,v0.7
13653,train,5,GroupKFold_DOI,v0.7
13654,train,5,GroupKFold_DOI,v0.7
13655,train,5,GroupKFold_DOI,v0.7
13656,train,5,GroupKFold_DOI,v0.7
13657,train,5,GroupKFold_DOI,v0.7
13658,train,5,GroupKFold_DOI,v0.7
13659,train,5,GroupKFold_DOI,v0.7
13660,train,5,GroupKFold_DOI,v0.7
13661,train,5,GroupKFold_DOI,v0.7
13662,train,5,GroupKFold_DOI,v0.7
13663,train,5,GroupKFold_DOI,v0.7
13664,train,5,GroupKFold_DOI,v0.7
13665,train,5,GroupKFold_DOI,v0.7
13666,train,5,GroupKFold_DOI,v0.7
13667,train,5,GroupKFold_DOI,v0.7
13668,train,5,GroupKFold_DOI,v0.7
13669,train,5,GroupKFold_DOI,v0.7
13670,train,5,GroupKFold_DOI,v0.7
13671,train,5,GroupKFold_DOI,v0.7
13672,train,5,GroupKFold_DOI,v0.7
13673,train,5,GroupKFold_DOI,v0.7
13674,train,5,GroupKFold_DOI,v0.7
13675,train,5,GroupKFold_DOI,v0.7
13676,train,5,GroupKFold_DOI,v0.7
13677,train,5,GroupKFold_DOI,v0.7
13678,train,5,GroupKFold_DOI,v0.7
13679,train,5,GroupKFold_DOI,v0.7
13680,train,5,GroupKFold_DOI,v0.7
13681,train,5,GroupKFold_DOI,v0.7
13682,train,5,GroupKFold_DOI,v0.7
13683,train,5,GroupKFold_DOI,v0.7
13684,train,5,GroupKFold_DOI,v0.7
13685,train,5,GroupKFold_DOI,v0.7
13686,train,5,GroupKFold_DOI,v0.7
13687,train,5,GroupKFold_DOI,v0.7
13688,train,5,GroupKFold_DOI,v0.7
13689,train,5,GroupKFold_DOI,v0.7
13690,train,5,GroupKFold_DOI,v0.7
13691,train,5,GroupKFold_DOI,v0.7
13692,train,5,GroupKFold_DOI,v0.7
13693,train,5,GroupKFold_DOI,v0.7
13694,train,5,GroupKFold_DOI,v0.7
13695,train,5,GroupKFold_DOI,v0.7
13696,train,5,GroupKFold_DOI,v0.7
13697,train,5,GroupKFold_DOI,v0.7
13698,train,5,GroupKFold_DOI,v0.7
13699,train,5,GroupKFold_DOI,v0.7
13700,train,5,GroupKFold_DOI,v0.7
13701,train,5,GroupKFold_DOI,v0.7
13702,train,5,GroupKFold_DOI,v0.7
13703,train,5,GroupKFold_DOI,v0.7
13704,train,5,GroupKFold_DOI,v0.7
13705,train,5,GroupKFold_DOI,v0.7
13706,train,5,GroupKFold_DOI,v0.7
13707,train,5,GroupKFold_DOI,v0.7
13708,train,5,GroupKFold_DOI,v0.7
13709,train,5,GroupKFold_DOI,v0.7
13710,train,5,GroupKFold_DOI,v0.7
13711,train,5,GroupKFold_DOI,v0.7
13712,train,5,GroupKFold_DOI,v0.7
13713,train,5,GroupKFold_DOI,v0.7
13714,train,5,GroupKFold_DOI,v0.7
13715,train,5,GroupKFold_DOI,v0.7
13716,train,5,GroupKFold_DOI,v0.7
13717,train,5,GroupKFold_DOI,v0.7
13718,train,5,GroupKFold_DOI,v0.7
13719,train,5,GroupKFold_DOI,v0.7
13720,train,5,GroupKFold_DOI,v0.7
13721,train,5,GroupKFold_DOI,v0.7
13722,train,5,GroupKFold_DOI,v0.7
13723,train,5,GroupKFold_DOI,v0.7
13724,train,5,GroupKFold_DOI,v0.7
13725,train,5,GroupKFold_DOI,v0.7
13726,train,5,GroupKFold_DOI,v0.7
13727,train,5,GroupKFold_DOI,v0.7
13728,train,5,GroupKFold_DOI,v0.7
13729,train,5,GroupKFold_DOI,v0.7
13730,train,5,GroupKFold_DOI,v0.7
13731,train,5,GroupKFold_DOI,v0.7
13732,train,5,GroupKFold_DOI,v0.7
13733,train,5,GroupKFold_DOI,v0.7
13734,train,5,GroupKFold_DOI,v0.7
13735,train,5,GroupKFold_DOI,v0.7
13736,train,5,GroupKFold_DOI,v0.7
13737,train,5,GroupKFold_DOI,v0.7
13738,train,5,GroupKFold_DOI,v0.7
13739,train,5,GroupKFold_DOI,v0.7
13740,train,5,GroupKFold_DOI,v0.7
13741,train,5,GroupKFold_DOI,v0.7
13742,train,5,GroupKFold_DOI,v0.7
13743,train,5,GroupKFold_DOI,v0.7
13744,train,5,GroupKFold_DOI,v0.7
13745,train,5,GroupKFold_DOI,v0.7
13746,train,5,GroupKFold_DOI,v0.7
13747,train,5,GroupKFold_DOI,v0.7
13748,train,5,GroupKFold_DOI,v0.7
13749,train,5,GroupKFold_DOI,v0.7
13750,train,5,GroupKFold_DOI,v0.7
13751,train,5,GroupKFold_DOI,v0.7
13752,train,5,GroupKFold_DOI,v0.7
13753,train,5,GroupKFold_DOI,v0.7
13754,train,5,GroupKFold_DOI,v0.7
13755,train,5,GroupKFold_DOI,v0.7
13756,train,5,GroupKFold_DOI,v0.7
13757,train,5,GroupKFold_DOI,v0.7
13758,train,5,GroupKFold_DOI,v0.7
13759,train,5,GroupKFold_DOI,v0.7
13760,train,5,GroupKFold_DOI,v0.7
13761,train,5,GroupKFold_DOI,v0.7
13762,train,5,GroupKFold_DOI,v0.7
13763,train,5,GroupKFold_DOI,v0.7
13764,train,5,GroupKFold_DOI,v0.7
13765,train,5,GroupKFold_DOI,v0.7
13766,train,5,GroupKFold_DOI,v0.7
13767,train,5,GroupKFold_DOI,v0.7
13768,train,5,GroupKFold_DOI,v0.7
13769,train,5,GroupKFold_DOI,v0.7
13770,train,5,GroupKFold_DOI,v0.7
13771,train,5,GroupKFold_DOI,v0.7
13772,train,5,GroupKFold_DOI,v0.7
13773,train,5,GroupKFold_DOI,v0.7
13774,train,5,GroupKFold_DOI,v0.7
13775,train,5,GroupKFold_DOI,v0.7
13776,train,5,GroupKFold_DOI,v0.7
13777,train,5,GroupKFold_DOI,v0.7
13778,train,5,GroupKFold_DOI,v0.7
13779,train,5,GroupKFold_DOI,v0.7
13780,train,5,GroupKFold_DOI,v0.7
13781,train,5,GroupKFold_DOI,v0.7
13782,train,5,GroupKFold_DOI,v0.7
13783,train,5,GroupKFold_DOI,v0.7
13784,train,5,GroupKFold_DOI,v0.7
13785,train,5,GroupKFold_DOI,v0.7
13786,train,5,GroupKFold_DOI,v0.7
13787,train,5,GroupKFold_DOI,v0.7
13788,train,5,GroupKFold_DOI,v0.7
13789,train,5,GroupKFold_DOI,v0.7
13790,train,5,GroupKFold_DOI,v0.7
13791,train,5,GroupKFold_DOI,v0.7
13792,train,5,GroupKFold_DOI,v0.7
13793,train,5,GroupKFold_DOI,v0.7
13794,train,5,GroupKFold_DOI,v0.7
13795,train,5,GroupKFold_DOI,v0.7
13796,train,5,GroupKFold_DOI,v0.7
13797,train,5,GroupKFold_DOI,v0.7
13798,train,5,GroupKFold_DOI,v0.7
13799,train,5,GroupKFold_DOI,v0.7
13800,train,5,GroupKFold_DOI,v0.7
13801,train,5,GroupKFold_DOI,v0.7
13802,train,5,GroupKFold_DOI,v0.7
13803,train,5,GroupKFold_DOI,v0.7
13804,train,5,GroupKFold_DOI,v0.7
13805,train,5,GroupKFold_DOI,v0.7
13806,train,5,GroupKFold_DOI,v0.7
13807,train,5,GroupKFold_DOI,v0.7
13808,train,5,GroupKFold_DOI,v0.7
13809,train,5,GroupKFold_DOI,v0.7
13810,train,5,GroupKFold_DOI,v0.7
13811,train,5,GroupKFold_DOI,v0.7
13812,train,5,GroupKFold_DOI,v0.7
13813,train,5,GroupKFold_DOI,v0.7
13814,train,5,GroupKFold_DOI,v0.7
13815,train,5,GroupKFold_DOI,v0.7
13816,train,5,GroupKFold_DOI,v0.7
13817,train,5,GroupKFold_DOI,v0.7
13818,train,5,GroupKFold_DOI,v0.7
13819,train,5,GroupKFold_DOI,v0.7
13820,train,5,GroupKFold_DOI,v0.7
13821,train,5,GroupKFold_DOI,v0.7
13822,train,5,GroupKFold_DOI,v0.7
13823,train,5,GroupKFold_DOI,v0.7
13824,train,5,GroupKFold_DOI,v0.7
13825,train,5,GroupKFold_DOI,v0.7
13826,train,5,GroupKFold_DOI,v0.7
13827,train,5,GroupKFold_DOI,v0.7
13828,train,5,GroupKFold_DOI,v0.7
13829,train,5,GroupKFold_DOI,v0.7
13830,train,5,GroupKFold_DOI,v0.7
13831,train,5,GroupKFold_DOI,v0.7
13832,train,5,GroupKFold_DOI,v0.7
13833,train,5,GroupKFold_DOI,v0.7
13834,train,5,GroupKFold_DOI,v0.7
13835,train,5,GroupKFold_DOI,v0.7
13836,train,5,GroupKFold_DOI,v0.7
13837,train,5,GroupKFold_DOI,v0.7
13838,train,5,GroupKFold_DOI,v0.7
13839,train,5,GroupKFold_DOI,v0.7
13840,train,5,GroupKFold_DOI,v0.7
13841,train,5,GroupKFold_DOI,v0.7
13842,train,5,GroupKFold_DOI,v0.7
13843,train,5,GroupKFold_DOI,v0.7
13844,train,5,GroupKFold_DOI,v0.7
13845,train,5,GroupKFold_DOI,v0.7
13846,train,5,GroupKFold_DOI,v0.7
13847,train,5,GroupKFold_DOI,v0.7
13848,train,5,GroupKFold_DOI,v0.7
13849,train,5,GroupKFold_DOI,v0.7
13850,train,5,GroupKFold_DOI,v0.7
13851,train,5,GroupKFold_DOI,v0.7
13852,train,5,GroupKFold_DOI,v0.7
13853,train,5,GroupKFold_DOI,v0.7
13854,train,5,GroupKFold_DOI,v0.7
13855,train,5,GroupKFold_DOI,v0.7
13856,train,5,GroupKFold_DOI,v0.7
13857,train,5,GroupKFold_DOI,v0.7
13858,train,5,GroupKFold_DOI,v0.7
13859,train,5,GroupKFold_DOI,v0.7
13860,train,5,GroupKFold_DOI,v0.7
13861,train,5,GroupKFold_DOI,v0.7
13862,train,5,GroupKFold_DOI,v0.7
13863,train,5,GroupKFold_DOI,v0.7
13864,train,5,GroupKFold_DOI,v0.7
13865,train,5,GroupKFold_DOI,v0.7
13866,train,5,GroupKFold_DOI,v0.7
13867,train,5,GroupKFold_DOI,v0.7
13868,train,5,GroupKFold_DOI,v0.7
13869,train,5,GroupKFold_DOI,v0.7
13870,train,5,GroupKFold_DOI,v0.7
13871,train,5,GroupKFold_DOI,v0.7
13872,train,5,GroupKFold_DOI,v0.7
13873,train,5,GroupKFold_DOI,v0.7
13874,train,5,GroupKFold_DOI,v0.7
13875,train,5,GroupKFold_DOI,v0.7
13876,train,5,GroupKFold_DOI,v0.7
13877,train,5,GroupKFold_DOI,v0.7
13878,train,5,GroupKFold_DOI,v0.7
13879,train,5,GroupKFold_DOI,v0.7
13880,train,5,GroupKFold_DOI,v0.7
13881,train,5,GroupKFold_DOI,v0.7
13882,train,5,GroupKFold_DOI,v0.7
13883,train,5,GroupKFold_DOI,v0.7
13884,train,5,GroupKFold_DOI,v0.7
13885,train,5,GroupKFold_DOI,v0.7
13886,train,5,GroupKFold_DOI,v0.7
13887,train,5,GroupKFold_DOI,v0.7
13888,train,5,GroupKFold_DOI,v0.7
13889,train,5,GroupKFold_DOI,v0.7
13890,train,5,GroupKFold_DOI,v0.7
13891,train,5,GroupKFold_DOI,v0.7
13892,train,5,GroupKFold_DOI,v0.7
13893,train,5,GroupKFold_DOI,v0.7
13894,train,5,GroupKFold_DOI,v0.7
13895,train,5,GroupKFold_DOI,v0.7
13896,train,5,GroupKFold_DOI,v0.7
13897,train,5,GroupKFold_DOI,v0.7
13898,train,5,GroupKFold_DOI,v0.7
13899,train,5,GroupKFold_DOI,v0.7
13900,train,5,GroupKFold_DOI,v0.7
13901,train,5,GroupKFold_DOI,v0.7
13902,train,5,GroupKFold_DOI,v0.7
13903,train,5,GroupKFold_DOI,v0.7
13904,train,5,GroupKFold_DOI,v0.7
13905,train,5,GroupKFold_DOI,v0.7
13906,train,5,GroupKFold_DOI,v0.7
13907,train,5,GroupKFold_DOI,v0.7
13908,train,5,GroupKFold_DOI,v0.7
13909,train,5,GroupKFold_DOI,v0.7
13910,train,5,GroupKFold_DOI,v0.7
13911,train,5,GroupKFold_DOI,v0.7
13912,train,5,GroupKFold_DOI,v0.7
13913,train,5,GroupKFold_DOI,v0.7
13914,train,5,GroupKFold_DOI,v0.7
13915,train,5,GroupKFold_DOI,v0.7
13916,train,5,GroupKFold_DOI,v0.7
13917,train,5,GroupKFold_DOI,v0.7
13918,train,5,GroupKFold_DOI,v0.7
13919,train,5,GroupKFold_DOI,v0.7
13920,train,5,GroupKFold_DOI,v0.7
13921,train,5,GroupKFold_DOI,v0.7
13922,train,5,GroupKFold_DOI,v0.7
13923,train,5,GroupKFold_DOI,v0.7
13924,train,5,GroupKFold_DOI,v0.7
13925,train,5,GroupKFold_DOI,v0.7
13926,train,5,GroupKFold_DOI,v0.7
13927,train,5,GroupKFold_DOI,v0.7
13928,train,5,GroupKFold_DOI,v0.7
13929,train,5,GroupKFold_DOI,v0.7
13930,train,5,GroupKFold_DOI,v0.7
13931,train,5,GroupKFold_DOI,v0.7
13932,train,5,GroupKFold_DOI,v0.7
13933,train,5,GroupKFold_DOI,v0.7
13934,train,5,GroupKFold_DOI,v0.7
13935,train,5,GroupKFold_DOI,v0.7
13936,train,5,GroupKFold_DOI,v0.7
13937,train,5,GroupKFold_DOI,v0.7
13938,train,5,GroupKFold_DOI,v0.7
13939,train,5,GroupKFold_DOI,v0.7
13940,train,5,GroupKFold_DOI,v0.7
13941,train,5,GroupKFold_DOI,v0.7
13942,train,5,GroupKFold_DOI,v0.7
13943,train,5,GroupKFold_DOI,v0.7
13944,train,5,GroupKFold_DOI,v0.7
13945,train,5,GroupKFold_DOI,v0.7
13946,train,5,GroupKFold_DOI,v0.7
13947,train,5,GroupKFold_DOI,v0.7
13948,train,5,GroupKFold_DOI,v0.7
13949,train,5,GroupKFold_DOI,v0.7
13950,train,5,GroupKFold_DOI,v0.7
13951,train,5,GroupKFold_DOI,v0.7
13952,train,5,GroupKFold_DOI,v0.7
13953,train,5,GroupKFold_DOI,v0.7
13954,train,5,GroupKFold_DOI,v0.7
13955,train,5,GroupKFold_DOI,v0.7
13956,train,5,GroupKFold_DOI,v0.7
13957,train,5,GroupKFold_DOI,v0.7
13958,train,5,GroupKFold_DOI,v0.7
13959,train,5,GroupKFold_DOI,v0.7
13960,train,5,GroupKFold_DOI,v0.7
13961,train,5,GroupKFold_DOI,v0.7
13962,train,5,GroupKFold_DOI,v0.7
13963,train,5,GroupKFold_DOI,v0.7
13964,train,5,GroupKFold_DOI,v0.7
13965,train,5,GroupKFold_DOI,v0.7
13966,train,5,GroupKFold_DOI,v0.7
13967,train,5,GroupKFold_DOI,v0.7
13968,train,5,GroupKFold_DOI,v0.7
13969,train,5,GroupKFold_DOI,v0.7
13970,train,5,GroupKFold_DOI,v0.7
13971,train,5,GroupKFold_DOI,v0.7
13972,train,5,GroupKFold_DOI,v0.7
13973,train,5,GroupKFold_DOI,v0.7
13974,train,5,GroupKFold_DOI,v0.7
13975,train,5,GroupKFold_DOI,v0.7
13976,train,5,GroupKFold_DOI,v0.7
13977,train,5,GroupKFold_DOI,v0.7
13978,train,5,GroupKFold_DOI,v0.7
13979,train,5,GroupKFold_DOI,v0.7
13980,train,5,GroupKFold_DOI,v0.7
13981,train,5,GroupKFold_DOI,v0.7
13982,train,5,GroupKFold_DOI,v0.7
13983,train,5,GroupKFold_DOI,v0.7
13984,train,5,GroupKFold_DOI,v0.7
13985,train,5,GroupKFold_DOI,v0.7
13986,train,5,GroupKFold_DOI,v0.7
13987,train,5,GroupKFold_DOI,v0.7
13988,train,5,GroupKFold_DOI,v0.7
13989,train,5,GroupKFold_DOI,v0.7
13990,train,5,GroupKFold_DOI,v0.7
13991,train,5,GroupKFold_DOI,v0.7
13992,train,5,GroupKFold_DOI,v0.7
13993,train,5,GroupKFold_DOI,v0.7
13994,train,5,GroupKFold_DOI,v0.7
13995,train,5,GroupKFold_DOI,v0.7
13996,train,5,GroupKFold_DOI,v0.7
13997,train,5,GroupKFold_DOI,v0.7
13998,train,5,GroupKFold_DOI,v0.7
13999,train,5,GroupKFold_DOI,v0.7
14000,train,5,GroupKFold_DOI,v0.7
14001,train,5,GroupKFold_DOI,v0.7
14002,train,5,GroupKFold_DOI,v0.7
14003,train,5,GroupKFold_DOI,v0.7
14004,train,5,GroupKFold_DOI,v0.7
14005,train,5,GroupKFold_DOI,v0.7
14006,train,5,GroupKFold_DOI,v0.7
14007,train,5,GroupKFold_DOI,v0.7
14008,train,5,GroupKFold_DOI,v0.7
14009,train,5,GroupKFold_DOI,v0.7
14010,train,5,GroupKFold_DOI,v0.7
14011,train,5,GroupKFold_DOI,v0.7
14012,train,5,GroupKFold_DOI,v0.7
14013,train,5,GroupKFold_DOI,v0.7
