sample_id,site_id,source_id,province,pollution_type,OI_prod_formal,has_obstacle_prod_formal,OI_prod_extended,has_obstacle_prod_extended,OI_eco_formal,has_obstacle_eco_formal,OI_eco_extended,has_obstacle_eco_extended,prod_obstacle_level,eco_obstacle_level,target_version
25380,25381,10.3390/ijerph17051471,Shandong,OP,0.377,1,0.255,1,0.3033,1,0.2804,1,高障碍,高障碍,v0.8_gold
25381,25382,10.3390/ijerph17051471,Shandong,OP,0.3211,1,0.2173,1,0.2584,1,0.2388,1,高障碍,高障碍,v0.8_gold
25382,25383,10.3390/ijerph17051471,Shandong,OP,0.4468,1,0.3023,1,0.3595,1,0.3323,1,高障碍,高障碍,v0.8_gold
25383,25384,10.3390/ijerph17072355,Shaanxi,HM,0.0331,1,0.0281,1,0.0128,1,0.0123,1,中障碍,中障碍,v0.8_gold
25384,25385,10.3390/ijerph17072355,Shaanxi,HM,0.0331,1,0.0281,1,0.0128,1,0.0123,1,中障碍,中障碍,v0.8_gold
25385,25386,10.3390/ijerph17072355,Shaanxi,HM,0.0331,1,0.0281,1,0.0128,1,0.0123,1,中障碍,中障碍,v0.8_gold
25386,25387,10.3390/ijerph17072355,Shaanxi,HM,0.0331,1,0.0281,1,0.0128,1,0.0123,1,中障碍,中障碍,v0.8_gold
25387,25388,10.3390/ijerph17072355,Shaanxi,HM,0.0331,1,0.0281,1,0.0128,1,0.0123,1,中障碍,中障碍,v0.8_gold
25388,25389,10.3390/ijerph17072355,Shaanxi,HM,0.3001,1,0.2544,1,0.1691,1,0.1625,1,高障碍,高障碍,v0.8_gold
25389,25390,10.3390/ijerph17072355,Shaanxi,HM,0.3001,1,0.2544,1,0.1691,1,0.1625,1,高障碍,高障碍,v0.8_gold
25390,25391,10.3390/ijerph17072355,Shaanxi,HM,0.3001,1,0.2544,1,0.1691,1,0.1625,1,高障碍,高障碍,v0.8_gold
25391,25392,10.3390/ijerph17072355,Shaanxi,HM,0.3001,1,0.2544,1,0.1691,1,0.1625,1,高障碍,高障碍,v0.8_gold
25392,25393,10.3390/ijerph17072355,Shaanxi,HM,0.0331,1,0.0281,1,0.0128,1,0.0123,1,中障碍,中障碍,v0.8_gold
25393,25394,10.3390/ijerph17072355,Shaanxi,HM,0.0331,1,0.0281,1,0.0128,1,0.0123,1,中障碍,中障碍,v0.8_gold
25394,25395,10.3390/ijerph17072355,Shaanxi,HM,0.0331,1,0.0281,1,0.0128,1,0.0123,1,中障碍,中障碍,v0.8_gold
25395,25396,10.3390/ijerph17217861,Lower Silesian Voivodeship,HM,0.2874,1,0.2704,1,0.2741,1,0.2684,1,高障碍,高障碍,v0.8_gold
25396,25397,10.3390/su12156025,Seville,HM,0.1295,1,0.1193,1,0.091,1,0.0884,1,中障碍,中障碍,v0.8_gold
25397,25398,10.3390/su12156025,Seville,HM,0.3351,1,0.3087,1,0.3196,1,0.3104,1,高障碍,高障碍,v0.8_gold
25398,25399,10.3390/su12198263,Pahang,HM,0.1428,1,0.1208,1,0.1769,1,0.1507,1,中障碍,高障碍,v0.8_gold
25399,25400,10.3390/su12198263,Pahang,HM,0.0498,1,0.0418,1,0.0862,1,0.0731,1,中障碍,中障碍,v0.8_gold
25400,25401,10.1016/j.envpol.2021.117769,Normandie,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25401,25402,10.1016/j.scitotenv.2021.147944,Pas-de-Calais,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25402,25403,10.1016/j.scitotenv.2021.147944,Pas-de-Calais,HM,0.1883,1,0.1776,1,0.1018,1,0.0998,1,高障碍,中障碍,v0.8_gold
25403,25404,10.1111/gbi.12472,unknown,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25404,25405,10.1111/gbi.12472,unknown,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25405,25406,10.1111/gbi.12472,unknown,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25406,25407,10.1111/gbi.12472,unknown,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25407,25408,10.1111/gbi.12472,unknown,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25408,25409,10.3390/app11031147,Lombardy,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25409,25410,10.7717/peerj.10624,Junin,HM,0.1658,1,0.1658,1,0.0,0,0.0,0,高障碍,无障碍,v0.8_gold
25410,25411,10.3390/microorganisms10112287,Hauts-de-France,HM,0.2041,1,0.1903,1,0.1049,1,0.1024,1,高障碍,中障碍,v0.8_gold
25411,25412,10.1016/j.chemosphere.2023.140116,Murcia,HM,0.4741,1,0.4741,1,0.397,1,0.397,1,高障碍,高障碍,v0.8_gold
25412,25413,10.1016/j.chemosphere.2023.140116,Murcia,HM,0.6143,1,0.6143,1,0.4764,1,0.4764,1,高障碍,高障碍,v0.8_gold
25413,25414,10.1016/j.chemosphere.2023.140438,Aveiro,HM,0.3611,1,0.3611,1,0.3275,1,0.3275,1,高障碍,高障碍,v0.8_gold
25414,25415,10.1016/j.chemosphere.2023.140438,Aveiro,HM,0.5279,1,0.5279,1,0.4859,1,0.4859,1,高障碍,高障碍,v0.8_gold
25415,25416,10.1016/j.chemosphere.2023.141009,Sicily,HM+OP,0.0,0,0.0568,1,0.118,1,0.118,1,中障碍,中障碍,v0.8_gold
25416,25417,10.1016/j.chemosphere.2023.141009,Sicily,HM+OP,0.1711,1,0.147,1,0.2289,1,0.2289,1,高障碍,高障碍,v0.8_gold
25417,25418,10.1016/j.chemosphere.2023.141009,Campania,HM+OP,0.0984,1,0.1885,1,0.2415,1,0.2415,1,高障碍,高障碍,v0.8_gold
25418,25419,10.1016/j.seh.2023.100014,Murcia,HM,0.4449,1,0.4116,1,0.3384,1,0.3302,1,高障碍,高障碍,v0.8_gold
25419,25420,10.1016/j.seh.2023.100014,Murcia,HM,0.6528,1,0.6026,1,0.4471,1,0.4344,1,高障碍,高障碍,v0.8_gold
25420,25421,10.1016/j.seh.2023.100014,Murcia,HM,0.563,1,0.5209,1,0.3419,1,0.3337,1,高障碍,高障碍,v0.8_gold
25421,25422,10.3390/plants12112077,Puy-de-Dôme,HM,0.9307,1,0.9307,1,0.6963,1,0.6963,1,高障碍,高障碍,v0.8_gold
25422,25423,10.3390/f15020257,Zhejiang,HM,0.1455,1,0.1455,1,0.0373,1,0.0373,1,高障碍,中障碍,v0.8_gold
25423,25424,10.3390/f15020257,Zhejiang,HM,0.7325,1,0.7325,1,0.5342,1,0.5342,1,高障碍,高障碍,v0.8_gold
25424,25425,10.3390/f15020257,Zhejiang,HM,0.5244,1,0.5244,1,0.4204,1,0.4204,1,高障碍,高障碍,v0.8_gold
25425,25426,10.18805/IJARe.AF-698,Ryazan,HM,0.0888,1,0.0888,1,0.1224,1,0.1224,1,中障碍,中障碍,v0.8_gold
25426,25427,10.18805/IJARe.AF-698,Ryazan,HM,0.0888,1,0.0888,1,0.1224,1,0.1224,1,中障碍,中障碍,v0.8_gold
25427,25428,10.18805/IJARe.AF-698,Ryazan,HM,0.0381,1,0.0381,1,0.0707,1,0.0707,1,中障碍,中障碍,v0.8_gold
25428,25429,10.18805/IJARe.AF-698,Ryazan,HM,0.0381,1,0.0381,1,0.0707,1,0.0707,1,中障碍,中障碍,v0.8_gold
25429,25430,10.18805/IJARe.AF-698,Ryazan,HM,0.0381,1,0.0381,1,0.0707,1,0.0707,1,中障碍,中障碍,v0.8_gold
25430,25431,10.18805/IJARe.AF-698,Ryazan,HM,0.134,1,0.134,1,0.1832,1,0.1832,1,高障碍,高障碍,v0.8_gold
25431,25432,10.46488/NEPT.2021.v20i01.023,Jiangsu,HM,0.048,1,0.048,1,0.0188,1,0.0188,1,中障碍,中障碍,v0.8_gold
25432,25433,10.21203/rs.3.rs-1297649/v1,Shaanxi,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25433,25434,10.1109/ICEET.2009.594,Jiangsu,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25434,25435,10.1109/ICEET.2009.594,Jiangsu,HM,0.3972,1,0.3972,1,0.3972,1,0.3972,1,高障碍,高障碍,v0.8_gold
25435,25436,10.1109/ICEET.2009.594,Jiangsu,HM,0.7865,1,0.7865,1,0.6859,1,0.6859,1,高障碍,高障碍,v0.8_gold
25436,25437,10.1109/ICEET.2009.594,Jiangsu,HM,0.7856,1,0.7856,1,0.6853,1,0.6853,1,高障碍,高障碍,v0.8_gold
25437,25438,10.1021/jf062971p,Guangdong,HM,0.134,1,0.134,1,0.1832,1,0.1832,1,高障碍,高障碍,v0.8_gold
25438,25439,10.1021/jf062971p,Guangdong,HM,0.7282,1,0.7282,1,0.6307,1,0.6307,1,高障碍,高障碍,v0.8_gold
25439,25440,10.1021/jf062971p,Guangdong,HM,0.2825,1,0.2496,1,0.1275,1,0.1224,1,高障碍,中障碍,v0.8_gold
25440,25441,10.13987/j.cnki.askj.2024.02.007,Guangxi,,0.4913,1,0.284,1,0.4673,1,0.3049,1,高障碍,高障碍,v0.8_gold
25441,25442,10.13987/j.cnki.askj.2024.02.007,Guangxi,,0.4913,1,0.284,1,0.4673,1,0.3049,1,高障碍,高障碍,v0.8_gold
25442,25443,10.13987/j.cnki.askj.2024.02.007,Guangxi,,0.4913,1,0.284,1,0.4673,1,0.3049,1,高障碍,高障碍,v0.8_gold
25443,25444,10.13987/j.cnki.askj.2024.02.007,Guangxi,,0.5664,1,0.3273,1,0.4933,1,0.3218,1,高障碍,高障碍,v0.8_gold
25444,25445,10.1081/CSS-200062542,Sao Paulo,HM,0.164,1,0.164,1,0.2817,1,0.2817,1,高障碍,高障碍,v0.8_gold
25445,25446,10.1081/CSS-200062542,Sao Paulo,HM,0.1193,1,0.1193,1,0.1966,1,0.1966,1,中障碍,高障碍,v0.8_gold
25446,25447,10.1081/CSS-200062542,Sao Paulo,HM,0.1373,1,0.1373,1,0.2195,1,0.2195,1,高障碍,高障碍,v0.8_gold
25447,25448,10.1081/CSS-200062542,Sao Paulo,HM,0.0758,1,0.0758,1,0.1354,1,0.1354,1,中障碍,中障碍,v0.8_gold
25448,25449,10.1081/CSS-200062542,Sao Paulo,HM,0.048,1,0.048,1,0.092,1,0.092,1,中障碍,中障碍,v0.8_gold
25449,25450,10.1081/CSS-200062542,Sao Paulo,HM,0.0893,1,0.0893,1,0.1489,1,0.1489,1,中障碍,高障碍,v0.8_gold
25450,25451,10.1080/713610976,São Paulo,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25451,25452,10.1080/713610976,São Paulo,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25452,25453,10.1080/713610976,São Paulo,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25453,25454,10.1007/s13353-021-00661-0,Mazowieckie,HM,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25454,25455,10.1007/s13353-021-00661-0,Mazowieckie,HM,0.7985,1,0.7985,1,0.6541,1,0.6541,1,高障碍,高障碍,v0.8_gold
25455,25456,10.1016/j.scitotenv.2014.10.076,Guangdong,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25456,25457,10.1016/j.scitotenv.2017.07.116,Shaanxi,OP,0.295,1,0.295,1,0.295,1,0.295,1,高障碍,高障碍,v0.8_gold
25457,25458,10.1016/j.scitotenv.2020.143860,Shandong,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25458,25459,10.5578/fmbd.66788,"Tekirdağ, Edirne, Kırklareli",OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25459,25460,10.1016/s0048-9697(03)00453-4,Tianjin,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25460,25461,10.1016/s0048-9697(03)00453-4,Tianjin,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25461,25462,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.7,1,1.0,1,1.0,1,高障碍,高障碍,v0.8_gold
25462,25463,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.7,1,1.0,1,1.0,1,高障碍,高障碍,v0.8_gold
25463,25464,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.7,1,1.0,1,1.0,1,高障碍,高障碍,v0.8_gold
25464,25465,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.7,1,1.0,1,1.0,1,高障碍,高障碍,v0.8_gold
25465,25466,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.6852,1,0.9788,1,0.9788,1,高障碍,高障碍,v0.8_gold
25466,25467,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.7,1,1.0,1,1.0,1,高障碍,高障碍,v0.8_gold
25467,25468,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.7,1,1.0,1,1.0,1,高障碍,高障碍,v0.8_gold
25468,25469,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.5604,1,0.8005,1,0.8005,1,高障碍,高障碍,v0.8_gold
25469,25470,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.5828,1,0.8326,1,0.8326,1,高障碍,高障碍,v0.8_gold
25470,25471,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.5604,1,0.8005,1,0.8005,1,高障碍,高障碍,v0.8_gold
25471,25472,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.7,1,1.0,1,1.0,1,高障碍,高障碍,v0.8_gold
25472,25473,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.7,1,1.0,1,1.0,1,高障碍,高障碍,v0.8_gold
25473,25474,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.459,1,0.6557,1,0.6557,1,高障碍,高障碍,v0.8_gold
25474,25475,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.7,1,1.0,1,1.0,1,高障碍,高障碍,v0.8_gold
25475,25476,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.5186,1,0.7409,1,0.7409,1,高障碍,高障碍,v0.8_gold
25476,25477,10.1016/j.jhazmat.2009.08.088,unknown,OP,0.0,0,0.7,1,1.0,1,1.0,1,高障碍,高障碍,v0.8_gold
25477,25478,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25478,25479,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25479,25480,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25480,25481,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25481,25482,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25482,25483,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25483,25484,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25484,25485,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25485,25486,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25486,25487,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25487,25488,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25488,25489,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25489,25490,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25490,25491,10.2134/jeq2003.9770,Canary Islands,OP,0.37,1,0.37,1,0.37,1,0.37,1,高障碍,高障碍,v0.8_gold
25491,25492,10.2134/jeq2003.9770,Canary Islands,OP,0.4582,1,0.4582,1,0.4582,1,0.4582,1,高障碍,高障碍,v0.8_gold
25492,25493,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25493,25494,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25494,25495,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25495,25496,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25496,25497,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25497,25498,10.2134/jeq2003.9770,Canary Islands,OP,0.4582,1,0.4582,1,0.4582,1,0.4582,1,高障碍,高障碍,v0.8_gold
25498,25499,10.2134/jeq2003.9770,Canary Islands,OP,0.37,1,0.37,1,0.37,1,0.37,1,高障碍,高障碍,v0.8_gold
25499,25500,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25500,25501,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25501,25502,10.2134/jeq2003.9770,Canary Islands,OP,0.4582,1,0.4582,1,0.4582,1,0.4582,1,高障碍,高障碍,v0.8_gold
25502,25503,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25503,25504,10.2134/jeq2003.9770,Canary Islands,OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25504,25505,10.2134/jeq2003.9770,Canary Islands,OP,0.37,1,0.37,1,0.37,1,0.37,1,高障碍,高障碍,v0.8_gold
25505,25506,10.1016/j.chemosphere.2015.03.087,California,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25506,25507,10.1016/j.chemosphere.2015.03.087,California,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25507,25508,10.1016/j.chemosphere.2015.03.087,California,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25508,25509,10.1016/j.chemosphere.2015.03.087,California,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25509,25510,10.1016/j.chemosphere.2015.03.087,Washington,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25510,25511,10.1016/j.chemosphere.2015.03.087,Washington,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25511,25512,10.1016/j.chemosphere.2015.03.087,Washington,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25512,25513,10.1016/j.chemosphere.2015.03.087,Washington,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25513,25514,10.1016/j.chemosphere.2015.03.087,Washington,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25514,25515,10.1016/j.chemosphere.2015.03.087,Florida,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25515,25516,10.1016/j.chemosphere.2015.03.087,Florida,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25516,25517,10.1016/j.chemosphere.2015.03.087,Florida,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25517,25518,10.1016/j.chemosphere.2015.03.087,Florida,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25518,25519,10.1016/j.chemosphere.2015.03.087,Florida,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25519,25520,10.1016/j.chemosphere.2015.03.087,Maine,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25520,25521,10.1016/j.chemosphere.2015.03.087,Maine,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25521,25522,10.1016/j.chemosphere.2015.03.087,Maine,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25522,25523,10.1016/j.chemosphere.2015.03.087,Maine,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25523,25524,10.1016/j.chemosphere.2015.03.087,Maine,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25524,25525,10.1016/j.envint.2005.05.027,unknown,OP,0.5939,1,0.097,1,0.099,1,0.099,1,中障碍,中障碍,v0.8_gold
25525,25526,10.1016/j.envint.2005.05.027,unknown,OP,0.4161,1,0.068,1,0.0694,1,0.0694,1,中障碍,中障碍,v0.8_gold
25526,25527,10.1016/j.envint.2005.05.027,unknown,OP,0.4031,1,0.0658,1,0.0672,1,0.0672,1,中障碍,中障碍,v0.8_gold
25527,25528,10.1016/j.envint.2005.05.027,unknown,OP,0.3885,1,0.0634,1,0.0647,1,0.0647,1,中障碍,中障碍,v0.8_gold
25528,25529,10.1016/j.envint.2005.05.027,unknown,OP,0.4282,1,0.0699,1,0.0714,1,0.0714,1,中障碍,中障碍,v0.8_gold
25529,25530,10.1016/j.envint.2005.05.027,unknown,OP,0.4311,1,0.0704,1,0.0719,1,0.0719,1,中障碍,中障碍,v0.8_gold
25530,25531,10.1016/j.envint.2005.05.027,unknown,OP,0.3047,1,0.0498,1,0.0508,1,0.0508,1,中障碍,中障碍,v0.8_gold
25531,25532,10.1016/j.envint.2005.05.027,unknown,OP,0.3295,1,0.0538,1,0.0549,1,0.0549,1,中障碍,中障碍,v0.8_gold
25532,25533,10.1016/j.envint.2005.05.027,unknown,OP,0.3259,1,0.0532,1,0.0543,1,0.0543,1,中障碍,中障碍,v0.8_gold
25533,25534,10.1016/j.envint.2005.05.027,unknown,OP,0.6158,1,0.1006,1,0.1026,1,0.1026,1,中障碍,中障碍,v0.8_gold
25534,25535,10.1016/j.envint.2005.05.027,unknown,OP,0.3948,1,0.0645,1,0.0658,1,0.0658,1,中障碍,中障碍,v0.8_gold
25535,25536,10.1016/j.envint.2005.05.027,unknown,OP,0.3217,1,0.0525,1,0.0536,1,0.0536,1,中障碍,中障碍,v0.8_gold
25536,25537,10.1016/j.envint.2005.05.027,unknown,OP,0.3411,1,0.0557,1,0.0569,1,0.0569,1,中障碍,中障碍,v0.8_gold
25537,25538,10.1016/j.envint.2005.05.027,unknown,OP,0.3783,1,0.0618,1,0.063,1,0.063,1,中障碍,中障碍,v0.8_gold
25538,25539,10.1016/j.envint.2005.05.027,unknown,OP,0.3579,1,0.0584,1,0.0596,1,0.0596,1,中障碍,中障碍,v0.8_gold
25539,25540,10.1016/j.envint.2005.05.027,unknown,OP,0.379,1,0.0619,1,0.0632,1,0.0632,1,中障碍,中障碍,v0.8_gold
25540,25541,10.1007/s10661-014-4037-6,Rivers State,HM+OP,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25541,25542,10.1007/s11270-018-3857-3,Silesian,HM+OP,0.29,1,0.2672,1,0.2732,1,0.2653,1,高障碍,高障碍,v0.8_gold
25542,25543,10.1007/s11270-018-3857-3,Silesian,HM+OP,0.1648,1,0.1518,1,0.2305,1,0.2238,1,高障碍,高障碍,v0.8_gold
25543,25544,10.1007/s11270-019-4201-2,Northern Sweden,HM+OP,0.2012,1,0.2012,1,0.3022,1,0.3022,1,高障碍,高障碍,v0.8_gold
25544,25545,10.1007/s11270-019-4201-2,Northern Sweden,HM+OP,0.3906,1,0.3906,1,0.4261,1,0.4261,1,高障碍,高障碍,v0.8_gold
25545,25546,10.1007/s11356-023-31256-3,Taranto,HM+OP,0.0755,1,0.0755,1,0.0453,1,0.0453,1,中障碍,中障碍,v0.8_gold
25546,25547,10.1007/s12403-021-00431-7,Lesser Poland,HM+OP,0.1131,1,0.1873,1,0.2121,1,0.2121,1,高障碍,高障碍,v0.8_gold
25547,25548,10.1007/s12403-021-00431-7,Lesser Poland,HM+OP,0.1271,1,0.1996,1,0.2201,1,0.2201,1,高障碍,高障碍,v0.8_gold
25548,25549,10.1007/s12403-021-00431-7,Lesser Poland,HM+OP,0.0,0,0.0886,1,0.1344,1,0.1344,1,中障碍,中障碍,v0.8_gold
25549,25550,10.1007/s12403-021-00431-7,Lesser Poland,HM+OP,0.0,0,0.0789,1,0.1271,1,0.1271,1,中障碍,中障碍,v0.8_gold
25550,25551,10.1016/j.scitotenv.2019.05.291,Anhui/farmland(Average),,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25551,25552,10.1016/j.scitotenv.2019.05.291,Anhui/Huanghuai plain,,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25552,25553,10.1016/j.scitotenv.2019.05.291,Anhui/Jiaogang Lake Basin,,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25553,25554,10.1016/j.scitotenv.2019.05.291,Beijing,,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25554,25555,10.1016/j.scitotenv.2019.05.291,Beijing,,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25555,25556,10.1016/j.scitotenv.2019.05.291,Beijing,,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25556,25557,10.1016/j.scitotenv.2019.05.291,Beijing,,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25557,25558,10.1016/j.scitotenv.2019.05.291,Beijing,,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25558,25559,10.1016/j.scitotenv.2019.05.291,Beijing (central area),,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25559,25560,10.1016/j.scitotenv.2019.05.291,Beijing(far suburb),,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25560,25561,10.1016/j.scitotenv.2019.05.291,Beijing(near suburb),,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25561,25562,10.1016/j.scitotenv.2019.05.291,Beijing/Yanqing,,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
25562,25563,10.1016/j.scitotenv.2019.05.291,Fujian/Fuzhou City,,0.0,0,0.0,0,0.0,0,0.0,0,无障碍,无障碍,v0.8_gold
