sample_id,site_id,source_id,province,pollution_type,split,subset,split_strategy,split_version,split_site_group,split_source_group,split_region_holdout,region
25833,25834,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25834,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25834,25835,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25835,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25835,25836,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25836,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25836,25837,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25837,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25837,25838,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25838,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25838,25839,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25839,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25839,25840,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25840,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25840,25841,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25841,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25841,25842,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25842,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25842,25843,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25843,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25843,25844,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25844,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25844,25845,10.1016/j.scitotenv.2019.05.291,"Guangdong/Huangpu,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25845,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25845,25846,10.1016/j.scitotenv.2019.05.291,"Guangdong/Hudou, Dongguan",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25846,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25846,25847,10.1016/j.scitotenv.2019.05.291,Guangdong/Jianggao,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25847,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25847,25848,10.1016/j.scitotenv.2019.05.291,Guangdong/Lingshan,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25848,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25848,25849,10.1016/j.scitotenv.2019.05.291,"Guangdong/Longgang,Shenzhen City",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25849,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25849,25850,10.1016/j.scitotenv.2019.05.291,"Guangdong/Luohu district,Shenzhen City",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25850,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25850,25851,10.1016/j.scitotenv.2019.05.291,Guangdong/Lvtian,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25851,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25851,25852,10.1016/j.scitotenv.2019.05.291,"Guangdong/Nanshan,Shenzhen City",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25852,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25852,25853,10.1016/j.scitotenv.2019.05.291,"Guangdong/Qiaotou, Dongguan",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25853,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25853,25854,10.1016/j.scitotenv.2019.05.291,Guangdong/Shengang,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25854,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25854,25855,10.1016/j.scitotenv.2019.05.291,Guangdong/Shenzhen City,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25855,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25855,25856,10.1016/j.scitotenv.2019.05.291,Guangdong/Shenzhen City,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25856,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25856,25857,10.1016/j.scitotenv.2019.05.291,Guangdong/Shenzhen City(Average),,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25857,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25857,25858,10.1016/j.scitotenv.2019.05.291,"Guangdong/Shijie, Dongguan",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25858,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25858,25859,10.1016/j.scitotenv.2019.05.291,"Guangdong/Shunde, Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25859,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25859,25860,10.1016/j.scitotenv.2019.05.291,"Guangdong/Shunde,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25860,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25860,25861,10.1016/j.scitotenv.2019.05.291,"Guangdong/Taihe,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25861,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25861,25862,10.1016/j.scitotenv.2019.05.291,"Guangdong/Taihe,Guangzhou",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25862,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25862,25863,10.1016/j.scitotenv.2019.05.291,"Guangdong/Tangxia, Dongguan",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25863,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25863,25864,10.1016/j.scitotenv.2019.05.291,Guangdong/the Pearl River Delta(Vegetable field),,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25864,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25864,25865,10.1016/j.scitotenv.2019.05.291,"Guangdong/Yantian,Shenzhen City",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25865,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25865,25866,10.1016/j.scitotenv.2019.05.291,"Guangdong/Yingguang, Dongguan",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25866,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25866,25867,10.1016/j.scitotenv.2019.05.291,"Guangdong/Yiwu, Dongguan",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25867,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25867,25868,10.1016/j.scitotenv.2019.05.291,Guangxi/Guangxi University Agricultural College Vegetable Base,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25868,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25868,25869,10.1016/j.scitotenv.2019.05.291,"Guangxi/Naama Town, Liangqing District",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25869,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25869,25870,10.1016/j.scitotenv.2019.05.291,"Guangxi/Wutang Town, Xingning District",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25870,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25870,25871,10.1016/j.scitotenv.2019.05.291,"Heilongjiang/Harbin, Qiqihar, Jiamusi, Daqing, Jixi",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25871,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25871,25872,10.1016/j.scitotenv.2019.05.291,Hubei /Wuhan,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25872,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25872,25873,10.1016/j.scitotenv.2019.05.291,Hubei /Wuhan,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25873,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25873,25874,10.1016/j.scitotenv.2019.05.291,Hubei /Xiangyang,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25874,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25874,25875,10.1016/j.scitotenv.2019.05.291,Hubei /Yichang,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25875,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25875,25876,10.1016/j.scitotenv.2019.05.291,Hubei/Jingzhou,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25876,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25876,25877,10.1016/j.scitotenv.2019.05.291,"Jiangsu/Jianye,Nanjing",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25877,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25877,25878,10.1016/j.scitotenv.2019.05.291,"Jiangsu/Liuhe District,Nanjing",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25878,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25878,25879,10.1016/j.scitotenv.2019.05.291,Jiangsu/Nanjing City,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25879,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25879,25880,10.1016/j.scitotenv.2019.05.291,"Jiangsu/Pukou,Nanjing",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25880,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25880,25881,10.1016/j.scitotenv.2019.05.291,"Jiangsu/Qixia District,Nanjing",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25881,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25881,25882,10.1016/j.scitotenv.2019.05.291,"Jiangsu/Yuhua,Nanjing",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25882,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25882,25883,10.1016/j.scitotenv.2019.05.291,Jilin/Changchun Suburb,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25883,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25883,25884,10.1016/j.scitotenv.2019.05.291,Liaoning/Liaoyang,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25884,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25884,25885,10.1016/j.scitotenv.2019.05.291,Liaoning/Liaoyang,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25885,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25885,25886,10.1016/j.scitotenv.2019.05.291,Liaoning/Shenbei New District,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25886,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25886,25887,10.1016/j.scitotenv.2019.05.291,Shaanxi,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25887,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25887,25888,10.1016/j.scitotenv.2019.05.291,"Shaanxi/Baxingtan,Xianyang City",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25888,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25888,25889,10.1016/j.scitotenv.2019.05.291,"Shaanxi/Caojiazhai,Xianyang City",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25889,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25889,25890,10.1016/j.scitotenv.2019.05.291,"Shaanxi/Dongzhangcun,Xianyang City",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25890,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25890,25891,10.1016/j.scitotenv.2019.05.291,"Shaanxi/Guocun,Xianyang City",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25891,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25891,25892,10.1016/j.scitotenv.2019.05.291,Shaanxi/Xi'an,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25892,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25892,25893,10.1016/j.scitotenv.2019.05.291,Shaanxi/Xianyang City,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25893,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25893,25894,10.1016/j.scitotenv.2019.05.291,Shandong/Qingdao City,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25894,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25894,25895,10.1016/j.scitotenv.2019.05.291,"Shanghai/Dongshan House, Yuepu Town, Baoshan District",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25895,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25895,25896,10.1016/j.scitotenv.2019.05.291,"Shanghai/Liugang Village, Jinhui Town, Fengxian District",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25896,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25896,25897,10.1016/j.scitotenv.2019.05.291,"Shanghai/Luhang Road, Duxing Town, Reading Area",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25897,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25897,25898,10.1016/j.scitotenv.2019.05.291,"Shanghai/Reading Zone, Jingjing Road, Wujing Town",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25898,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25898,25899,10.1016/j.scitotenv.2019.05.291,"Shanghai/Xiangxin Village, Baihe Town, Qingpu District",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25899,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25899,25900,10.1016/j.scitotenv.2019.05.291,"Shanghai/Yuanjiang Road, Tangwan Town, Minhang District",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25900,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25900,25901,10.1016/j.scitotenv.2019.05.291,"Shanghai/Yuqiao, Beicai Town, Pudong New Area",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25901,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25901,25902,10.1016/j.scitotenv.2019.05.291,"Shanghai/Zifeng Road, Wujing Town, Minhang District",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25902,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25902,25903,10.1016/j.scitotenv.2019.05.291,"Guangxi/Shuangqiao Town, Wuming District",,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25903,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25903,25904,10.1016/j.scitotenv.2019.05.291,Tianjin,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25904,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25904,25905,10.1016/j.scitotenv.2019.05.291,Tianjin,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25905,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25905,25906,10.1016/j.scitotenv.2019.05.291,Tianjin,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25906,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25906,25907,10.1016/j.scitotenv.2019.05.291,Tianjin,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25907,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25907,25908,10.1016/j.scitotenv.2019.05.291,Tianjin,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25908,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25908,25909,10.1016/j.scitotenv.2019.05.291,Zhejiang/Hangzhou,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25909,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25909,25910,10.1016/j.scitotenv.2019.05.291,Guangdong/Shenzhen,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25910,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25910,25911,10.1016/j.scitotenv.2019.05.291,Guangdong/Shenzhen(Agricultural land),,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25911,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25911,25912,10.1016/j.scitotenv.2019.05.291,Guangdong/the Pearl River Delta(Banana land),,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25912,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25912,25913,10.1016/j.scitotenv.2019.05.291,Guangdong/the Pearl River Delta(Dry slope orchard),,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25913,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25913,25914,10.1016/j.scitotenv.2019.05.291,Guangdong/the Pearl River Delta(Sugar cane),,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25914,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25914,25915,10.1016/j.scitotenv.2019.05.291,Shandong/Muping(Next to the 304 provincial road),,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25915,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25915,25916,10.1016/j.scitotenv.2019.05.291,Shandong/Qixia(Next to the 304 provincial road),,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25916,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25916,25917,10.1016/j.scitotenv.2019.05.291,Shandong/Wendeng(Next to the 304 provincial road),,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25917,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25917,25918,10.1016/j.scitotenv.2019.05.291,Fujian,,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25918,10.1016/j.scitotenv.2019.05.291,"skipped: province 过多, 本版不强制",
25961,25962,10.1007/s00128-011-0368-y,unknown,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25962,10.1007/s00128-011-0368-y,"skipped: province 过多, 本版不强制",
25962,25963,10.1021/es903353z,Wisconsin,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25963,10.1021/es903353z,"skipped: province 过多, 本版不强制",
25963,25964,10.1021/es903353z,Wisconsin,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25964,10.1021/es903353z,"skipped: province 过多, 本版不强制",
25964,25965,10.1021/es903353z,Wisconsin,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25965,10.1021/es903353z,"skipped: province 过多, 本版不强制",
25971,25972,10.1016/j.chemosphere.2022.135559,Gansu,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25972,10.1016/j.chemosphere.2022.135559,"skipped: province 过多, 本版不强制",
25972,25973,10.1016/j.chemosphere.2022.135559,Gansu,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25973,10.1016/j.chemosphere.2022.135559,"skipped: province 过多, 本版不强制",
25973,25974,10.1016/j.scitotenv.2014.10.076,Guangdong,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25974,10.1016/j.scitotenv.2014.10.076,"skipped: province 过多, 本版不强制",
25980,25981,10.1016/j.envpol.2012.11.024,unknown,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25981,10.1016/j.envpol.2012.11.024,"skipped: province 过多, 本版不强制",
25981,25982,10.1007/s00244-019-00617-w,Eastern Cape,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25982,10.1007/s00244-019-00617-w,"skipped: province 过多, 本版不强制",
25982,25983,10.1007/s00244-019-00617-w,Eastern Cape,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25983,10.1007/s00244-019-00617-w,"skipped: province 过多, 本版不强制",
25985,25986,10.1007/s11356-017-9830-7,Guangdong,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25986,10.1007/s11356-017-9830-7,"skipped: province 过多, 本版不强制",
25986,25987,10.1007/s11356-017-9830-7,Guangdong,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25987,10.1007/s11356-017-9830-7,"skipped: province 过多, 本版不强制",
25992,25993,10.1016/j.chemosphere.2020.128821,Chongqing,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25993,10.1016/j.chemosphere.2020.128821,"skipped: province 过多, 本版不强制",
25993,25994,10.1016/j.chemosphere.2020.128821,Chongqing,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25994,10.1016/j.chemosphere.2020.128821,"skipped: province 过多, 本版不强制",
25996,25997,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25997,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
25997,25998,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25998,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
25998,25999,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,25999,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
25999,26000,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26000,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26000,26001,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26001,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26001,26002,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26002,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26002,26003,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26003,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26003,26004,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26004,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26004,26005,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26005,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26005,26006,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26006,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26006,26007,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26007,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26007,26008,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26008,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26008,26009,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26009,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26009,26010,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26010,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26010,26011,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26011,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26011,26012,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26012,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26012,26013,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26013,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26013,26014,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26014,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26014,26015,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26015,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26015,26016,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26016,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26016,26017,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26017,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26017,26018,10.1016/j.envint.2019.04.008,Shandong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26018,10.1016/j.envint.2019.04.008,"skipped: province 过多, 本版不强制",
26023,26024,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26024,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26024,26025,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26025,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
